,OFFENSE_CATEGORY_ID,TIME,NEIGHBORHOOD_ID
487406,larceny,12:00:00,city-park
282301,public-disorder,16:00:00,mar-lee
196635,other-crimes-against-persons,08:00:00,gateway-green-valley-ranch
89798,theft-from-motor-vehicle,04:00:00,harvey-park
459888,public-disorder,04:00:00,berkeley
346634,all-other-crimes,16:00:00,cbd
359981,public-disorder,12:00:00,east-colfax
445067,all-other-crimes,20:00:00,marston
95202,larceny,23:59:00,cheesman-park
83678,drug-alcohol,16:00:00,westwood
510073,all-other-crimes,12:00:00,gateway-green-valley-ranch
492757,drug-alcohol,20:00:00,hampden-south
112499,all-other-crimes,20:00:00,cheesman-park
148503,other-crimes-against-persons,23:59:00,sun-valley
260376,public-disorder,16:00:00,north-capitol-hill
282306,robbery,16:00:00,mar-lee
159526,larceny,23:59:00,whittier
76566,all-other-crimes,20:00:00,harvey-park-south
5340,all-other-crimes,04:00:00,ruby-hill
8883,larceny,16:00:00,five-points
313332,burglary,08:00:00,mar-lee
433173,all-other-crimes,20:00:00,auraria
248840,all-other-crimes,12:00:00,five-points
144829,burglary,08:00:00,elyria-swansea
312944,all-other-crimes,04:00:00,east-colfax
31011,all-other-crimes,20:00:00,speer
12435,public-disorder,12:00:00,harvey-park-south
483509,theft-from-motor-vehicle,04:00:00,washington-park
125142,theft-from-motor-vehicle,23:59:00,berkeley
37787,auto-theft,16:00:00,northeast-park-hill
349532,burglary,23:59:00,highland
164055,public-disorder,04:00:00,stapleton
183332,all-other-crimes,23:59:00,north-park-hill
193514,larceny,08:00:00,fort-logan
309925,larceny,16:00:00,auraria
340520,other-crimes-against-persons,23:59:00,montbello
93505,burglary,04:00:00,university-park
493451,other-crimes-against-persons,08:00:00,five-points
390315,all-other-crimes,08:00:00,union-station
523137,burglary,08:00:00,lowry-field
265093,all-other-crimes,23:59:00,platt-park
223550,burglary,20:00:00,mar-lee
472838,theft-from-motor-vehicle,16:00:00,speer
410285,drug-alcohol,20:00:00,valverde
391420,larceny,20:00:00,harvey-park-south
176206,larceny,20:00:00,stapleton
272173,theft-from-motor-vehicle,23:59:00,northeast-park-hill
163246,all-other-crimes,04:00:00,south-park-hill
491172,sexual-assault,08:00:00,west-highland
233628,larceny,04:00:00,civic-center
127641,auto-theft,04:00:00,harvey-park
347429,theft-from-motor-vehicle,23:59:00,dia
68103,burglary,20:00:00,sloan-lake
255556,all-other-crimes,20:00:00,globeville
129039,burglary,08:00:00,east-colfax
321622,drug-alcohol,20:00:00,cbd
503423,drug-alcohol,12:00:00,speer
15135,drug-alcohol,12:00:00,union-station
302218,all-other-crimes,04:00:00,five-points
285064,all-other-crimes,16:00:00,union-station
450907,burglary,20:00:00,valverde
304258,public-disorder,20:00:00,washington-virginia-vale
55695,theft-from-motor-vehicle,12:00:00,belcaro
81185,larceny,12:00:00,cory-merrill
365643,larceny,16:00:00,college-view-south-platte
9038,all-other-crimes,04:00:00,union-station
466374,drug-alcohol,12:00:00,east-colfax
504218,larceny,23:59:00,union-station
412738,theft-from-motor-vehicle,16:00:00,washington-virginia-vale
508122,public-disorder,04:00:00,washington-park
344291,larceny,16:00:00,stapleton
510257,theft-from-motor-vehicle,23:59:00,university
127622,all-other-crimes,04:00:00,westwood
372186,auto-theft,16:00:00,sloan-lake
225742,aggravated-assault,04:00:00,union-station
42214,all-other-crimes,20:00:00,union-station
84419,other-crimes-against-persons,23:59:00,montbello
22606,larceny,12:00:00,west-colfax
38579,all-other-crimes,12:00:00,union-station
263784,other-crimes-against-persons,04:00:00,northeast-park-hill
226343,drug-alcohol,04:00:00,ruby-hill
347817,other-crimes-against-persons,16:00:00,gateway-green-valley-ranch
415512,larceny,20:00:00,dia
238788,burglary,20:00:00,villa-park
