,day_of_week,NEIGHBORHOOD_ID,TIME
9891,Sunday,hampden-south,08:00:00
43854,Sunday,whittier,16:00:00
13409,Sunday,capitol-hill,12:00:00
48347,Friday,cbd,16:00:00
12858,Thursday,whittier,16:00:00
10701,Friday,cbd,08:00:00
51749,Wednesday,montbello,23:59:00
44080,Wednesday,speer,04:00:00
11482,Saturday,gateway-green-valley-ranch,08:00:00
41097,Monday,west-colfax,20:00:00
23818,Saturday,lincoln-park,23:59:00
35153,Saturday,hampden,16:00:00
2321,Sunday,cbd,16:00:00
34612,Tuesday,berkeley,04:00:00
9563,Friday,mar-lee,12:00:00
14486,Saturday,washington-park-west,04:00:00
39510,Friday,gateway-green-valley-ranch,20:00:00
51622,Saturday,sunnyside,23:59:00
3234,Wednesday,hampden-south,12:00:00
20101,Sunday,north-park-hill,16:00:00
53444,Wednesday,five-points,23:59:00
49383,Thursday,civic-center,04:00:00
21847,Friday,goldsmith,23:59:00
2493,Saturday,ruby-hill,04:00:00
27236,Tuesday,cbd,23:59:00
39229,Wednesday,overland,16:00:00
40524,Friday,villa-park,16:00:00
12068,Sunday,washington-park-west,08:00:00
34010,Friday,north-capitol-hill,16:00:00
22193,Sunday,east-colfax,23:59:00
17487,Wednesday,west-highland,12:00:00
26270,Thursday,villa-park,20:00:00
2677,Sunday,lincoln-park,08:00:00
20527,Friday,valverde,04:00:00
28363,Monday,harvey-park-south,23:59:00
50832,Tuesday,east-colfax,23:59:00
40517,Tuesday,cheesman-park,20:00:00
23550,Wednesday,elyria-swansea,20:00:00
24184,Monday,dia,16:00:00
29082,Thursday,bear-valley,23:59:00
15317,Monday,westwood,08:00:00
41735,Wednesday,civic-center,04:00:00
50622,Thursday,capitol-hill,23:59:00
22880,Monday,ruby-hill,23:59:00
27205,Sunday,jefferson-park,04:00:00
21701,Friday,westwood,23:59:00
12085,Friday,west-highland,04:00:00
12055,Saturday,cole,12:00:00
2978,Friday,union-station,04:00:00
47463,Tuesday,lincoln-park,20:00:00
36055,Monday,cbd,16:00:00
29833,Monday,montbello,04:00:00
17508,Wednesday,bear-valley,04:00:00
14013,Saturday,speer,08:00:00
28437,Sunday,west-highland,23:59:00
10323,Saturday,westwood,08:00:00
2395,Sunday,westwood,04:00:00
1522,Monday,sun-valley,12:00:00
33103,Wednesday,speer,23:59:00
21287,Monday,cbd,16:00:00
3010,Monday,city-park,12:00:00
40320,Sunday,athmar-park,23:59:00
41298,Wednesday,cbd,20:00:00
16770,Thursday,montbello,04:00:00
48191,Friday,mar-lee,23:59:00
44347,Monday,cbd,20:00:00
33975,Monday,goldsmith,20:00:00
8150,Sunday,north-capitol-hill,04:00:00
32601,Monday,elyria-swansea,04:00:00
27076,Friday,rosedale,23:59:00
39125,Saturday,city-park-west,20:00:00
26917,Saturday,hampden-south,23:59:00
30774,Sunday,union-station,20:00:00
30469,Wednesday,stapleton,23:59:00
40601,Thursday,city-park-west,20:00:00
33836,Saturday,civic-center,04:00:00
45618,Sunday,wellshire,23:59:00
51764,Tuesday,baker,16:00:00
52850,Friday,cbd,16:00:00
42406,Tuesday,gateway-green-valley-ranch,23:59:00
22001,Sunday,union-station,20:00:00
43791,Tuesday,gateway-green-valley-ranch,20:00:00
50329,Tuesday,five-points,16:00:00
8054,Sunday,elyria-swansea,12:00:00
38404,Wednesday,washington-park,04:00:00
25265,Friday,ruby-hill,16:00:00
35159,Friday,montclair,04:00:00
44501,Tuesday,baker,23:59:00
31977,Friday,gateway-green-valley-ranch,20:00:00
51257,Wednesday,windsor,23:59:00
22330,Wednesday,highland,20:00:00
15722,Wednesday,west-colfax,08:00:00
38558,Friday,city-park-west,23:59:00
23559,Thursday,five-points,20:00:00
22379,Sunday,barnum,23:59:00
8140,Saturday,union-station,04:00:00
31721,Wednesday,globeville,23:59:00
48285,Friday,harvey-park-south,04:00:00
22146,Thursday,hampden,04:00:00
50380,Wednesday,east-colfax,16:00:00
19621,Wednesday,north-capitol-hill,08:00:00
23369,Saturday,clayton,20:00:00
35448,Friday,civic-center,16:00:00
43219,Tuesday,southmoor-park,23:59:00
49377,Thursday,harvey-park,20:00:00
51178,Thursday,harvey-park,20:00:00
27687,Friday,cbd,04:00:00
21620,Friday,university,16:00:00
46831,Monday,cole,20:00:00
43495,Monday,elyria-swansea,04:00:00
2062,Tuesday,bear-valley,08:00:00
33271,Tuesday,montbello,23:59:00
23447,Monday,west-colfax,16:00:00
4313,Sunday,montbello,12:00:00
20941,Saturday,five-points,08:00:00
3345,Tuesday,ruby-hill,12:00:00
52430,Tuesday,lincoln-park,20:00:00
49301,Monday,harvey-park,23:59:00
30683,Wednesday,hampden,23:59:00
7867,Sunday,mar-lee,16:00:00
2797,Monday,montbello,04:00:00
42807,Thursday,college-view-south-platte,20:00:00
48865,Monday,speer,20:00:00
2412,Friday,montbello,12:00:00
6949,Wednesday,athmar-park,08:00:00
21682,Saturday,montbello,04:00:00
7099,Sunday,cbd,04:00:00
51565,Tuesday,city-park-west,16:00:00
17897,Wednesday,montbello,04:00:00
