,day_of_week,NEIGHBORHOOD_ID,TIME,GEO_LAT,GEO_LON
858,Thursday,athmar-park,12:00:00,39.7027514,-105.01011499999998
859,Saturday,goldsmith,04:00:00,39.6763446,-104.9281279
860,Saturday,stapleton,04:00:00,39.7718018,-104.8484594
861,Monday,hampden,08:00:00,39.6692771,-104.8709598
862,Wednesday,gateway-green-valley-ranch,12:00:00,39.777984000000004,-104.8042942
863,Monday,southmoor-park,12:00:00,39.6250229,-104.9109156
864,Saturday,athmar-park,16:00:00,39.7006122,-105.0246763
865,Saturday,windsor,12:00:00,39.6993075,-104.8858375
866,Monday,villa-park,08:00:00,39.7281254,-105.0469171
867,Monday,auraria,16:00:00,39.7469159,-105.01040400000001
868,Friday,sun-valley,08:00:00,39.7289756,-105.0224291
869,Tuesday,villa-park,08:00:00,39.7270352,-105.0489933
870,Wednesday,dia,12:00:00,39.8212777,-104.7691279
871,Saturday,windsor,12:00:00,39.6975234,-104.8796445
872,Friday,lowry-field,08:00:00,39.7225967,-104.8949799
873,Friday,civic-center,16:00:00,39.739721,-104.9961806
874,Monday,northeast-park-hill,08:00:00,39.7750938,-104.9094161
875,Monday,globeville,08:00:00,39.7862643,-104.9780118
876,Sunday,hampden,12:00:00,39.6558264,-104.9066224
877,Thursday,cherry-creek,16:00:00,39.7212898,-104.9550499
878,Saturday,athmar-park,12:00:00,39.710745,-105.02466100000001
879,Tuesday,stapleton,12:00:00,39.7696306,-104.8470281
880,Thursday,montbello,16:00:00,39.7905996,-104.8541278
881,Monday,capitol-hill,16:00:00,39.7381282,-104.985272
882,Friday,east-colfax,08:00:00,39.7494975,-104.9024511
883,Friday,union-station,12:00:00,39.752308,-104.9981032
884,Monday,cherry-creek,08:00:00,39.7185296,-104.9530273
885,Friday,goldsmith,08:00:00,39.6775124,-104.9056326
886,Thursday,clayton,08:00:00,39.7652721,-104.9527693
887,Wednesday,hale,12:00:00,39.7312881,-104.9346772
888,Monday,highland,16:00:00,39.7676587,-104.9985838
889,Wednesday,goldsmith,08:00:00,39.677718,-104.9176359
890,Tuesday,city-park-west,08:00:00,39.7408659,-104.9663339
891,Tuesday,stapleton,12:00:00,39.7572156,-104.9026841
892,Monday,virginia-village,12:00:00,39.6855069,-104.9391677
893,Friday,five-points,12:00:00,39.7544947,-104.9788636
894,Saturday,five-points,12:00:00,39.755609,-104.9869221
895,Wednesday,westwood,04:00:00,39.7036845,-105.0420422
896,Monday,globeville,08:00:00,39.7714585,-104.9922811
897,Friday,montbello,12:00:00,39.7773471,-104.846942
898,Thursday,hampden-south,12:00:00,39.6509425,-104.8900321
899,Friday,city-park-west,08:00:00,39.7407643,-104.9651008
900,Monday,capitol-hill,04:00:00,39.7397411,-104.9756626
901,Wednesday,college-view-south-platte,12:00:00,39.6645076,-105.0244448
902,Sunday,washington-park,08:00:00,39.7088153,-104.9707257
903,Tuesday,north-capitol-hill,12:00:00,39.7413357,-104.9867704
904,Friday,capitol-hill,12:00:00,39.7322264,-104.9779197
905,Monday,lincoln-park,08:00:00,39.7367086,-104.9998612
906,Tuesday,cbd,12:00:00,39.741134,-104.9953668
907,Sunday,cheesman-park,12:00:00,39.7397455,-104.9656455
908,Thursday,chaffee-park,12:00:00,39.7868745,-105.0201451
909,Monday,cbd,12:00:00,39.7480876,-104.9946873
910,Tuesday,university-hills,12:00:00,39.6687278,-104.93983100000001
911,Monday,windsor,12:00:00,39.7045612,-104.8752604
912,Thursday,five-points,12:00:00,39.753833,-104.9794732
913,Monday,montbello,12:00:00,39.7831059,-104.8478028
914,Saturday,southmoor-park,16:00:00,39.6250229,-104.9109156
915,Monday,cheesman-park,08:00:00,39.7398117,-104.965108
916,Sunday,university-hills,08:00:00,39.6800863,-104.9366031
917,Saturday,capitol-hill,04:00:00,39.7397397,-104.9784363
918,Friday,lincoln-park,12:00:00,39.7328941,-105.001492
919,Sunday,skyland,08:00:00,39.7580132,-104.9409744
920,Friday,lowry-field,12:00:00,39.7242359,-104.8771472
921,Thursday,stapleton,08:00:00,39.7716974,-104.8727054
922,Friday,northeast-park-hill,08:00:00,39.7733773,-104.9219998
923,Tuesday,civic-center,16:00:00,39.7355081,-104.9881785
924,Saturday,lowry-field,12:00:00,39.718945,-104.8965045
925,Sunday,capitol-hill,12:00:00,39.7394956,-104.9772326
926,Friday,hampden,12:00:00,39.6632677,-104.8993274
927,Monday,stapleton,12:00:00,39.7684592,-104.9019373
928,Friday,jefferson-park,08:00:00,39.7563994,-105.0227794
929,Wednesday,gateway-green-valley-ranch,04:00:00,39.7786432,-104.7463602
930,Thursday,speer,12:00:00,39.7214313,-104.9871329
931,Tuesday,southmoor-park,08:00:00,39.6515758,-104.9246893
932,Friday,belcaro,08:00:00,39.6972769,-104.9433809
933,Saturday,lincoln-park,16:00:00,39.7396606,-104.9994099
934,Sunday,north-park-hill,12:00:00,39.752685,-104.9364502
935,Sunday,north-capitol-hill,16:00:00,39.7438357,-104.9871789
936,Wednesday,montbello,16:00:00,39.7870725,-104.8134558
937,Thursday,cbd,08:00:00,39.744601,-104.9959286
938,Sunday,barnum-west,04:00:00,39.7203986,-105.0515209
939,Saturday,stapleton,12:00:00,39.7691581,-104.9006293
940,Sunday,stapleton,04:00:00,39.7710857,-104.8470359
941,Friday,five-points,12:00:00,39.753833,-104.9794732
942,Friday,ruby-hill,08:00:00,39.6944783,-105.0244549
943,Monday,east-colfax,12:00:00,39.7465642,-104.8951964
944,Friday,windsor,08:00:00,39.698699,-104.8923642
945,Monday,westwood,12:00:00,39.7106706,-105.0273238
946,Friday,westwood,04:00:00,39.7068732,-105.0264573
947,Saturday,washington-park-west,08:00:00,39.7055317,-104.9737218
948,Monday,cbd,12:00:00,39.743463,-104.9879604
949,Monday,cbd,12:00:00,39.743463,-104.9879604
950,Tuesday,harvey-park-south,12:00:00,39.6546175,-105.052765
951,Saturday,east-colfax,04:00:00,39.7398378,-104.8913783
952,Saturday,city-park-west,16:00:00,39.7401803,-104.9682949
953,Friday,sun-valley,16:00:00,39.7439224,-105.0201083
954,Sunday,five-points,08:00:00,39.7536361,-104.9877865
955,Monday,ruby-hill,12:00:00,39.691188000000004,-105.0100572
956,Sunday,harvey-park,08:00:00,39.6816567,-105.0324223
957,Saturday,goldsmith,12:00:00,39.6696086,-104.9040157
958,Monday,goldsmith,08:00:00,39.6779583,-104.9190443
959,Monday,northeast-park-hill,08:00:00,39.7815329,-104.9235728
960,Tuesday,montbello,12:00:00,39.7764452,-104.8501453
961,Thursday,kennedy,12:00:00,39.6601508,-104.8561269
962,Friday,belcaro,08:00:00,39.6987006,-104.9560676
963,Thursday,montbello,08:00:00,39.7861064,-104.8638443
964,Sunday,washington-virginia-vale,04:00:00,39.7109624,-104.9041798
965,Friday,sun-valley,16:00:00,39.7439224,-105.0201083
966,Tuesday,clayton,12:00:00,39.7663008,-104.9409226
967,Sunday,overland,12:00:00,39.6743093,-104.99630900000001
968,Tuesday,villa-park,16:00:00,39.7323953,-105.0359063
969,Tuesday,east-colfax,12:00:00,39.7344819,-104.8962072
970,Monday,athmar-park,08:00:00,39.7028907,-105.0165647
971,Wednesday,chaffee-park,16:00:00,39.7859287,-105.0032533
972,Saturday,civic-center,12:00:00,39.7400591,-104.9873914
973,Sunday,five-points,04:00:00,39.7557251,-104.9921923
974,Monday,hampden-south,12:00:00,39.6509015,-104.8837463
975,Monday,regis,12:00:00,39.7850705,-105.0337108
976,Friday,gateway-green-valley-ranch,12:00:00,39.7933799,-104.7361447
977,Wednesday,city-park-west,16:00:00,39.7412602,-104.9630949
978,Wednesday,congress-park,08:00:00,39.7397517,-104.9538503
979,Tuesday,marston,12:00:00,39.6341125,-105.0975725
980,Monday,regis,16:00:00,39.7847391,-105.0566564
981,Thursday,clayton,12:00:00,39.7661643,-104.9527517
982,Friday,mar-lee,12:00:00,39.6940296,-105.0255063
983,Wednesday,indian-creek,12:00:00,39.6844148,-104.8955187
984,Friday,marston,12:00:00,39.6367439,-105.0900157
985,Wednesday,north-capitol-hill,12:00:00,39.7419466,-104.9827049
986,Tuesday,montclair,12:00:00,39.7377219,-104.9186809
987,Wednesday,university-park,12:00:00,39.6706243,-104.9414607
988,Thursday,lincoln-park,12:00:00,39.7397347,-105.0118089
989,Thursday,highland,12:00:00,39.7616322,-105.0235335
990,Monday,westwood,08:00:00,39.7027258,-105.0454355
991,Thursday,montclair,12:00:00,39.7375644,-104.9173523
992,Monday,north-capitol-hill,12:00:00,39.7437041,-104.9866002
993,Thursday,globeville,12:00:00,39.7778562,-104.9787468
994,Thursday,five-points,12:00:00,39.7627516,-104.9774576
995,Wednesday,five-points,12:00:00,39.7539073,-104.9813683
996,Monday,elyria-swansea,08:00:00,39.7786267,-104.9478369
997,Thursday,goldsmith,12:00:00,39.6775124,-104.9056326
998,Sunday,virginia-village,08:00:00,39.6860895,-104.9398808
999,Friday,washington-park,12:00:00,39.7012744,-104.9671788
1000,Monday,athmar-park,12:00:00,39.7045106,-105.0146201
1001,Wednesday,washington-virginia-vale,16:00:00,39.6940002,-104.9022556
1002,Wednesday,sunnyside,12:00:00,39.7729897,-105.0017583
1003,Tuesday,hilltop,12:00:00,39.7250258,-104.9289291
1004,Tuesday,cbd,12:00:00,39.7475429,-104.9937879
1005,Wednesday,five-points,08:00:00,39.7479868,-104.9766394
1006,Friday,hilltop,12:00:00,39.7233516,-104.9052016
1007,Friday,cherry-creek,12:00:00,39.7185296,-104.9530273
1008,Tuesday,barnum,08:00:00,39.7124637,-105.0308592
1009,Friday,valverde,08:00:00,39.7127246,-105.0166214
1010,Tuesday,virginia-village,12:00:00,39.6935353,-104.9405463
1011,Friday,regis,16:00:00,39.7882635,-105.0400769
1012,Monday,south-park-hill,12:00:00,39.7477562,-104.9143123
1013,Thursday,marston,12:00:00,39.6157503,-105.0861555
1014,Friday,virginia-village,12:00:00,39.6935006,-104.9237131
1015,Monday,cbd,12:00:00,39.7488772,-104.9918969
1016,Wednesday,hampden,12:00:00,39.6731707,-104.8736462
1017,Friday,north-capitol-hill,12:00:00,39.7421948,-104.9842287
1018,Friday,dia,12:00:00,39.8367708,-104.7009023
1019,Thursday,five-points,12:00:00,39.7535814,-104.9852973
1020,Tuesday,virginia-village,08:00:00,39.6889825,-104.9340159
1021,Friday,whittier,12:00:00,39.7572958,-104.9656078
1022,Thursday,five-points,08:00:00,39.7597384,-104.9808023
1023,Monday,montbello,12:00:00,39.7854366,-104.8497773
1024,Monday,cbd,12:00:00,39.7469853,-104.9905272
1025,Thursday,montbello,08:00:00,39.7964874,-104.8425784
1026,Wednesday,north-capitol-hill,12:00:00,39.7402219,-104.9757479
1027,Saturday,berkeley,08:00:00,39.7790761,-105.0424
1028,Friday,harvey-park-south,08:00:00,39.6575045,-105.0460444
1029,Monday,capitol-hill,12:00:00,39.7397787,-104.9767007
1030,Tuesday,baker,08:00:00,39.7088203,-104.9892333
1031,Thursday,north-capitol-hill,12:00:00,39.742064,-104.9869678
1032,Wednesday,city-park-west,12:00:00,39.7461326,-104.9714682
1033,Tuesday,hilltop,08:00:00,39.7112715,-104.9402876
1034,Wednesday,civic-center,12:00:00,39.7350087,-104.9920294
1035,Thursday,cbd,12:00:00,39.7460381,-104.9930555
1036,Monday,hampden,12:00:00,39.6555572,-104.8707133
1037,Wednesday,baker,08:00:00,39.7241923,-104.9977747
1038,Wednesday,north-capitol-hill,08:00:00,39.7408589,-104.9819698
1039,Friday,barnum-west,12:00:00,39.7137768,-105.0429183
1040,Monday,hampden,08:00:00,39.666367,-104.89822099999999
1041,Tuesday,harvey-park,08:00:00,39.6787882,-105.0551655
1042,Wednesday,sunnyside,08:00:00,39.7706612,-105.0248809
1043,Sunday,city-park-west,12:00:00,39.7452696,-104.9718766
1044,Friday,virginia-village,12:00:00,39.6855273,-104.9124402
1045,Friday,harvey-park,12:00:00,39.6789884,-105.0256008
1046,Friday,cbd,12:00:00,39.7475429,-104.9937879
1047,Wednesday,stapleton,12:00:00,39.7696879,-104.8979496
1048,Thursday,washington-virginia-vale,12:00:00,39.696906,-104.9150458
1049,Friday,athmar-park,12:00:00,39.7041572,-105.0154684
1050,Thursday,lincoln-park,12:00:00,39.7280757,-104.9904797
1051,Wednesday,hampden-south,12:00:00,39.624962,-104.8903784
1052,Saturday,washington-virginia-vale,12:00:00,39.7028447,-104.9047605
1053,Wednesday,dia,12:00:00,39.8318947,-104.7008155
1054,Wednesday,capitol-hill,08:00:00,39.7333043,-104.975853
1055,Friday,cole,08:00:00,39.7723054,-104.9604949
1056,Saturday,stapleton,12:00:00,39.7629185,-104.8980219
1057,Saturday,goldsmith,12:00:00,39.6761328,-104.9108064
1058,Thursday,gateway-green-valley-ranch,12:00:00,39.7742576,-104.7674515
1059,Wednesday,capitol-hill,12:00:00,39.7335119,-104.9750087
1060,Saturday,virginia-village,12:00:00,39.6787743,-104.9098037
1061,Wednesday,washington-park,12:00:00,39.7090824,-104.9721134
1062,Friday,dia,08:00:00,39.8373671,-104.7132236
1063,Friday,capitol-hill,12:00:00,39.7293534,-104.9745172
1064,Sunday,north-capitol-hill,08:00:00,39.7410566,-104.9819719
1065,Monday,washington-virginia-vale,12:00:00,39.7083893,-104.9083852
1066,Friday,sunnyside,12:00:00,39.7798213,-105.0219902
1067,Tuesday,washington-virginia-vale,08:00:00,39.6999128,-104.9064238
1068,Sunday,college-view-south-platte,12:00:00,39.6673818,-105.0163403
1069,Monday,harvey-park-south,12:00:00,39.6669544,-105.0383992
1070,Friday,gateway-green-valley-ranch,08:00:00,39.7850496,-104.7701569
1071,Monday,clayton,08:00:00,39.7723665,-104.9499568
1072,Friday,chaffee-park,08:00:00,39.7849248,-105.0247379
1073,Tuesday,virginia-village,08:00:00,39.6914343,-104.9403747
1074,Wednesday,congress-park,08:00:00,39.7303392,-104.9476055
1075,Wednesday,villa-park,12:00:00,39.7334011,-105.0389753
1076,Monday,northeast-park-hill,12:00:00,39.7807737,-104.9045115
1077,Saturday,cbd,08:00:00,39.746303999999995,-104.9968055
1078,Sunday,belcaro,12:00:00,39.7109923,-104.9421986
1079,Thursday,gateway-green-valley-ranch,12:00:00,39.7752404,-104.75130300000001
1080,Wednesday,windsor,12:00:00,39.6972284,-104.8989515
1081,Saturday,highland,16:00:00,39.7692882,-105.0041396
1082,Thursday,union-station,12:00:00,39.756999,-104.9992469
1083,Tuesday,barnum,12:00:00,39.713556,-105.0252889
1084,Friday,washington-virginia-vale,12:00:00,39.7030396,-104.908576
1085,Monday,montbello,08:00:00,39.7891479,-104.828214
1086,Tuesday,elyria-swansea,08:00:00,39.7889911,-104.9445776
1087,Thursday,cherry-creek,12:00:00,39.718134,-104.9482562
1088,Sunday,cbd,04:00:00,39.7515383,-104.9914758
1089,Friday,hampden-south,08:00:00,39.6417248,-104.9025762
1090,Tuesday,belcaro,16:00:00,39.7048108,-104.94180700000001
1091,Friday,college-view-south-platte,12:00:00,39.6741955,-105.0243578
1092,Wednesday,five-points,08:00:00,39.7477044,-104.9804469
1093,Thursday,university-park,12:00:00,39.678652,-104.9591363
1094,Wednesday,university,12:00:00,39.6796056,-104.9695994
1095,Tuesday,dia,12:00:00,39.8492917,-104.6738123
1096,Saturday,dia,12:00:00,39.8365037,-104.7044378
1097,Sunday,dia,12:00:00,39.8318947,-104.7008155
1098,Tuesday,hampden-south,08:00:00,39.6439788,-104.90366499999999
1099,Tuesday,dia,12:00:00,39.851926,-104.6740484
1100,Tuesday,dia,12:00:00,39.8492917,-104.6738123
1101,Tuesday,college-view-south-platte,12:00:00,39.6776802,-105.0198399
1102,Sunday,westwood,08:00:00,39.6968642,-105.0532314
1103,Monday,virginia-village,12:00:00,39.686066,-104.9378201
1104,Thursday,capitol-hill,04:00:00,39.7384855,-104.976657
1105,Saturday,dia,16:00:00,39.8587042,-104.6736941
1106,Monday,dia,12:00:00,39.8367708,-104.7009023
1107,Wednesday,barnum,08:00:00,39.7115222,-105.0254164
1108,Monday,stapleton,04:00:00,39.7710857,-104.8470359
1109,Friday,elyria-swansea,08:00:00,39.7737124,-104.948943
1110,Monday,north-capitol-hill,08:00:00,39.7406368,-104.9782981
1111,Monday,baker,12:00:00,39.7191674,-104.9879849
1112,Wednesday,cherry-creek,12:00:00,39.7152544,-104.9477207
1113,Sunday,university-hills,08:00:00,39.6560393,-104.9296642
1114,Tuesday,montbello,12:00:00,39.7818403,-104.8438366
1115,Monday,dia,08:00:00,39.8367708,-104.7009023
1116,Thursday,civic-center,12:00:00,39.737154,-104.9923161
1117,Tuesday,westwood,08:00:00,39.7079569,-105.0429385
1118,Monday,barnum-west,08:00:00,39.718594,-105.0527268
1119,Wednesday,city-park-west,08:00:00,39.749933,-104.9668268
1120,Wednesday,five-points,04:00:00,39.7479868,-104.9766394
1121,Sunday,goldsmith,12:00:00,39.6761522,-104.9230242
1122,Saturday,cheesman-park,12:00:00,39.7392869,-104.9698592
1123,Tuesday,westwood,12:00:00,39.7084269,-105.0353753
1124,Saturday,gateway-green-valley-ranch,16:00:00,39.787887,-104.8039717
1125,Tuesday,city-park-west,12:00:00,39.7447184,-104.9732357
1126,Monday,capitol-hill,08:00:00,39.7332525,-104.9784063
1127,Wednesday,capitol-hill,08:00:00,39.7357942,-104.9826508
1128,Tuesday,baker,08:00:00,39.7114877,-104.9896191
1129,Saturday,gateway-green-valley-ranch,12:00:00,39.7839523,-104.7996662
1130,Tuesday,washington-virginia-vale,12:00:00,39.6936757,-104.9113983
1131,Thursday,west-colfax,12:00:00,39.7417337,-105.0349662
1132,Tuesday,windsor,12:00:00,39.7072266,-104.8793384
1133,Friday,five-points,08:00:00,39.7512148,-104.9821422
1134,Monday,skyland,12:00:00,39.7613782,-104.9484103
1135,Friday,speer,12:00:00,39.716077,-104.9825295
1136,Wednesday,north-capitol-hill,08:00:00,39.7401437,-104.9803997
1137,Tuesday,stapleton,04:00:00,39.7827176,-104.8764674
1138,Monday,auraria,16:00:00,39.7478313,-105.0015351
1139,Saturday,stapleton,12:00:00,39.7596856,-104.9025244
1140,Wednesday,valverde,12:00:00,39.7217179,-105.0246435
1141,Thursday,sunnyside,08:00:00,39.7806804,-105.0033794
1142,Friday,villa-park,12:00:00,39.7290957,-105.0408737
1143,Friday,hampden-south,16:00:00,39.625013,-104.8906833
1144,Monday,goldsmith,12:00:00,39.6761784,-104.928385
1145,Wednesday,hampden-south,16:00:00,39.6369182,-104.9032243
1146,Monday,washington-virginia-vale,08:00:00,39.7022334,-104.9208976
1147,Wednesday,hampden,12:00:00,39.6713968,-104.8684434
1148,Thursday,elyria-swansea,04:00:00,39.7838167,-104.9487497
1149,Wednesday,five-points,08:00:00,39.7635344,-104.9887991
1150,Monday,capitol-hill,08:00:00,39.7323474,-104.9761126
1151,Wednesday,clayton,08:00:00,39.7649217,-104.9589154
1152,Wednesday,university-park,12:00:00,39.6706243,-104.9414607
1153,Tuesday,university-park,16:00:00,39.6800557,-104.9575266
1154,Friday,cbd,12:00:00,39.7465309,-104.993372
1155,Saturday,auraria,08:00:00,39.745717,-105.00466899999999
1156,Wednesday,lincoln-park,08:00:00,39.7381159,-105.0041537
1157,Thursday,college-view-south-platte,08:00:00,39.6803236,-105.0013039
1158,Tuesday,ruby-hill,08:00:00,39.6946767,-104.9988423
1159,Tuesday,highland,08:00:00,39.768172,-105.00572700000001
1160,Sunday,platt-park,12:00:00,39.684964,-104.9737694
1161,Tuesday,washington-virginia-vale,08:00:00,39.7015336,-104.9115385
1162,Wednesday,ruby-hill,08:00:00,39.6942904,-104.9951777
1163,Monday,civic-center,08:00:00,39.7327332,-104.9889383
1164,Thursday,jefferson-park,16:00:00,39.754511,-105.0208325
1165,Monday,north-park-hill,08:00:00,39.7535474,-104.9085483
1166,Thursday,capitol-hill,12:00:00,39.7288018,-104.9832392
1167,Monday,dia,12:00:00,39.8372774,-104.6914599
1168,Wednesday,dia,12:00:00,39.8587042,-104.6736941
1169,Tuesday,dia,12:00:00,39.8373592,-104.7112189
1170,Saturday,dia,08:00:00,39.8373592,-104.7112189
1171,Wednesday,barnum,08:00:00,39.7141209,-105.0271833
1172,Friday,athmar-park,08:00:00,39.7015088,-105.0011996
1173,Friday,dia,04:00:00,39.8362105,-104.6972302
1174,Tuesday,gateway-green-valley-ranch,12:00:00,39.7805451,-104.7640554
1175,Friday,montbello,16:00:00,39.7964299,-104.8342974
1176,Wednesday,montbello,12:00:00,39.7791555,-104.8463238
1177,Wednesday,civic-center,08:00:00,39.7392456,-104.9909711
1178,Friday,stapleton,12:00:00,39.7683051,-104.9018639
1179,Sunday,cole,12:00:00,39.7675049,-104.9600979
1180,Monday,bear-valley,12:00:00,39.6541815,-105.0668179
1181,Tuesday,hilltop,12:00:00,39.7112191,-104.9396589
1182,Thursday,northeast-park-hill,08:00:00,39.77131,-104.9038056
1183,Sunday,lowry-field,08:00:00,39.7218211,-104.9038423
1184,Monday,stapleton,16:00:00,39.7696879,-104.89794599999999
1185,Thursday,auraria,12:00:00,39.7415602,-105.0052104
1186,Thursday,dia,12:00:00,39.8373592,-104.7112189
1187,Wednesday,dia,04:00:00,39.8373592,-104.7112189
1188,Thursday,dia,12:00:00,39.8373592,-104.7112189
1189,Tuesday,montbello,04:00:00,39.7760448,-104.8482385
1190,Friday,sloan-lake,08:00:00,39.7482784,-105.0384543
1191,Wednesday,hampden-south,08:00:00,39.6295172,-104.9038588
1192,Thursday,north-park-hill,12:00:00,39.7516654,-104.9243092
1193,Tuesday,dia,12:00:00,39.8318947,-104.7008155
1194,Sunday,dia,12:00:00,39.8318947,-104.7008155
1195,Friday,dia,12:00:00,39.8318947,-104.7008155
1196,Saturday,university-hills,08:00:00,39.6764036,-104.9398089
1197,Wednesday,dia,12:00:00,39.8362105,-104.6972302
1198,Tuesday,north-capitol-hill,08:00:00,39.7402219,-104.9757479
1199,Friday,goldsmith,12:00:00,39.6759017,-104.9178712
1200,Wednesday,cherry-creek,16:00:00,39.7157835,-104.9458254
1201,Tuesday,stapleton,12:00:00,39.7814757,-104.883559
1202,Saturday,lowry-field,16:00:00,39.7189782,-104.9024623
1203,Wednesday,city-park-west,16:00:00,39.7462734,-104.9643688
1204,Tuesday,civic-center,12:00:00,39.7392456,-104.9909711
1205,Monday,baker,16:00:00,39.719753999999995,-105.0011943
1206,Wednesday,clayton,12:00:00,39.7647621,-104.9594289
1207,Thursday,stapleton,12:00:00,39.7682993,-104.8480437
1208,Saturday,cherry-creek,08:00:00,39.7188276,-104.9515817
1209,Wednesday,hampden-south,12:00:00,39.6464318,-104.90609099999999
1210,Friday,capitol-hill,08:00:00,39.7339,-104.9814131
1211,Friday,globeville,12:00:00,39.7830956,-104.9954846
1212,Wednesday,five-points,08:00:00,39.7514126,-104.9778195
1213,Tuesday,hilltop,12:00:00,39.7209726,-104.9136329
1214,Wednesday,five-points,08:00:00,39.7509389,-104.9768699
1215,Wednesday,west-highland,08:00:00,39.7692862,-105.0401836
1216,Monday,barnum-west,12:00:00,39.7253334,-105.0469102
1217,Tuesday,speer,16:00:00,39.724574,-104.985727
1218,Thursday,berkeley,12:00:00,39.7753151,-105.0459467
1219,Monday,baker,12:00:00,39.7154416,-104.9936001
1220,Thursday,washington-virginia-vale,08:00:00,39.6999547,-104.9114771
1221,Tuesday,university-hills,12:00:00,39.6605591,-104.9292901
1222,Tuesday,cbd,12:00:00,39.7421929,-104.9964509
1223,Thursday,dia,12:00:00,39.8318947,-104.7008155
1224,Thursday,southmoor-park,12:00:00,39.6251781,-104.9079463
1225,Friday,marston,08:00:00,39.6382874,-105.0886113
1226,Wednesday,montclair,04:00:00,39.7399854,-104.9117706
1227,Tuesday,union-station,16:00:00,39.7586557,-105.0015009
1228,Saturday,lincoln-park,12:00:00,39.7396624,-105.0011131
1229,Thursday,dia,16:00:00,39.847478,-104.6739513
1230,Wednesday,dia,12:00:00,39.8492917,-104.6738123
1231,Saturday,dia,08:00:00,39.8367708,-104.7009023
1232,Monday,university,12:00:00,39.6732352,-104.9638745
1233,Tuesday,cherry-creek,12:00:00,39.7184324,-104.9569348
1234,Wednesday,washington-park,12:00:00,39.6963032,-104.9666764
1235,Thursday,cole,08:00:00,39.7726471,-104.9655797
1236,Saturday,university-hills,12:00:00,39.6671285,-104.9320856
1237,Thursday,overland,12:00:00,39.6899023,-104.9930275
1238,Thursday,lincoln-park,12:00:00,39.7397031,-105.0036162
1239,Tuesday,valverde,12:00:00,39.7137171,-105.0183136
1240,Tuesday,northeast-park-hill,12:00:00,39.7649661,-104.9038881
1241,Friday,northeast-park-hill,08:00:00,39.7734746,-104.9183417
1242,Thursday,cbd,16:00:00,39.7505133,-104.9912342
1243,Saturday,dia,12:00:00,39.8362105,-104.6972302
1244,Tuesday,bear-valley,12:00:00,39.6628207,-105.0772857
1245,Wednesday,dia,12:00:00,39.8373592,-104.7112189
1246,Thursday,dia,12:00:00,39.8373592,-104.7112189
1247,Friday,dia,12:00:00,39.8373592,-104.7112189
1248,Monday,dia,12:00:00,39.8373592,-104.7112189
1249,Monday,westwood,12:00:00,39.6973278,-105.0417212
1250,Monday,highland,12:00:00,39.7622753,-105.0149778
1251,Saturday,windsor,12:00:00,39.6975326,-104.892982
1252,Monday,northeast-park-hill,08:00:00,39.7625105,-104.9189983
1253,Monday,globeville,08:00:00,39.770121,-104.9953325
1254,Friday,elyria-swansea,08:00:00,39.7875753,-104.9697501
1255,Saturday,berkeley,04:00:00,39.7831661,-105.0256465
1256,Thursday,sunnyside,08:00:00,39.7725145,-105.0161913
1257,Thursday,athmar-park,08:00:00,39.6972276,-105.020719
1258,Tuesday,globeville,12:00:00,39.7854323,-104.9911373
1259,Thursday,washington-virginia-vale,12:00:00,39.6978591,-104.9134884
1260,Tuesday,five-points,08:00:00,39.747494,-104.9775642
1261,Saturday,west-colfax,04:00:00,39.7379675,-105.0371353
1262,Tuesday,berkeley,12:00:00,39.7822559,-105.0419167
1263,Friday,dia,04:00:00,39.8373592,-104.7112189
1264,Sunday,cbd,12:00:00,39.747445,-104.9927217
1265,Thursday,stapleton,12:00:00,39.7576937,-104.8984474
1266,Sunday,capitol-hill,08:00:00,39.7373534,-104.9832651
1267,Thursday,east-colfax,08:00:00,39.7344819,-104.8962144
1268,Monday,west-highland,12:00:00,39.768806,-105.05306100000001
1269,Monday,harvey-park,08:00:00,39.6820507,-105.0425565
1270,Wednesday,stapleton,12:00:00,39.7614364,-104.8667004
1271,Tuesday,dia,12:00:00,39.8318947,-104.7008155
1272,Tuesday,montbello,08:00:00,39.7830461,-104.8356272
1273,Saturday,villa-park,04:00:00,39.7347615,-105.0310052
1274,Wednesday,jefferson-park,12:00:00,39.7562522,-105.0162964
1275,Monday,southmoor-park,12:00:00,39.6250229,-104.9109156
1276,Wednesday,regis,12:00:00,39.784788,-105.0435761
1277,Friday,ruby-hill,12:00:00,39.6830801,-105.0144556
1278,Tuesday,north-capitol-hill,16:00:00,39.7408415,-104.9786521
1279,Sunday,auraria,08:00:00,39.7455352,-105.0104421
1280,Wednesday,montbello,12:00:00,39.784353,-104.8469443
1281,Tuesday,gateway-green-valley-ranch,12:00:00,39.7839523,-104.7996662
1282,Monday,montbello,12:00:00,39.7884155,-104.8346084
1283,Thursday,five-points,12:00:00,39.7468113,-104.9740557
1284,Saturday,city-park-west,12:00:00,39.7401802,-104.9682914
1285,Thursday,city-park-west,12:00:00,39.7432136,-104.9610103
1286,Monday,cheesman-park,12:00:00,39.7366568,-104.96983999999999
1287,Sunday,speer,16:00:00,39.7197024,-104.9860364
1288,Tuesday,elyria-swansea,12:00:00,39.7732397,-104.9412586
1289,Monday,highland,16:00:00,39.7690348,-105.0178126
1290,Tuesday,country-club,16:00:00,39.7234548,-104.9668112
1291,Saturday,elyria-swansea,12:00:00,39.7845204,-104.9495305
