,day_of_week,NEIGHBORHOOD_ID,TIME
61384,Monday,east-colfax,12:00:00
69354,Sunday,east-colfax,04:00:00
87310,Wednesday,platt-park,08:00:00
63010,Friday,cbd,04:00:00
22066,Friday,sun-valley,20:00:00
90133,Tuesday,regis,04:00:00
87173,Monday,speer,04:00:00
19081,Tuesday,cbd,16:00:00
631,Saturday,northeast-park-hill,20:00:00
84788,Sunday,westwood,04:00:00
92385,Tuesday,highland,08:00:00
26993,Tuesday,sun-valley,16:00:00
9385,Thursday,stapleton,20:00:00
19676,Friday,west-colfax,20:00:00
81479,Tuesday,clayton,08:00:00
92976,Friday,lincoln-park,04:00:00
15641,Monday,union-station,16:00:00
77487,Wednesday,platt-park,12:00:00
3008,Thursday,villa-park,04:00:00
