Sunday,speer,23:59:00,other
Sunday,speer,08:00:00,property
Friday,speer,20:00:00,property
Friday,speer,16:00:00,property
Friday,speer,12:00:00,property
Friday,speer,04:00:00,property
Friday,speer,23:59:00,other
Friday,speer,08:00:00,property
Monday,speer,20:00:00,property
Monday,speer,16:00:00,property
Monday,speer,12:00:00,property
Monday,speer,04:00:00,property
Monday,speer,23:59:00,other
Monday,speer,08:00:00,property
Wednesday,speer,20:00:00,property
Wednesday,speer,16:00:00,property
Wednesday,speer,12:00:00,property
Wednesday,speer,04:00:00,property
Wednesday,speer,23:59:00,other
Wednesday,speer,08:00:00,property
Saturday,speer,20:00:00,property
Saturday,speer,16:00:00,property
Saturday,speer,12:00:00,property
Saturday,speer,04:00:00,property
Saturday,speer,23:59:00,other
Saturday,speer,08:00:00,property
Tuesday,speer,20:00:00,property
Tuesday,speer,16:00:00,property
Tuesday,speer,12:00:00,property
Tuesday,speer,04:00:00,property
Tuesday,speer,23:59:00,other
Tuesday,speer,08:00:00,property
Thursday,windsor,20:00:00,property
Thursday,windsor,16:00:00,property
Thursday,windsor,12:00:00,property
Thursday,windsor,04:00:00,property
Thursday,windsor,23:59:00,other
Thursday,windsor,08:00:00,property
Sunday,windsor,20:00:00,property
Sunday,windsor,16:00:00,property
Sunday,windsor,12:00:00,property
Sunday,windsor,04:00:00,property
Sunday,windsor,23:59:00,other
Sunday,windsor,08:00:00,property
Friday,windsor,20:00:00,property
Friday,windsor,16:00:00,property
Friday,windsor,12:00:00,property
Friday,windsor,04:00:00,property
Friday,windsor,23:59:00,other
Friday,windsor,08:00:00,property
Monday,windsor,20:00:00,property
Monday,windsor,16:00:00,property
Monday,windsor,12:00:00,property
Monday,windsor,04:00:00,property
Monday,windsor,23:59:00,other
Monday,windsor,08:00:00,property
Wednesday,windsor,20:00:00,property
Wednesday,windsor,16:00:00,property
Wednesday,windsor,12:00:00,property
Wednesday,windsor,04:00:00,property
Wednesday,windsor,23:59:00,other
Wednesday,windsor,08:00:00,property
Saturday,windsor,20:00:00,property
Saturday,windsor,16:00:00,property
Saturday,windsor,12:00:00,property
Saturday,windsor,04:00:00,property
Saturday,windsor,23:59:00,other
Saturday,windsor,08:00:00,property
Tuesday,windsor,20:00:00,property
Tuesday,windsor,16:00:00,property
Tuesday,windsor,12:00:00,property
Tuesday,windsor,04:00:00,property
Tuesday,windsor,23:59:00,other
Tuesday,windsor,08:00:00,property
Thursday,washington-park-west,20:00:00,property
Thursday,washington-park-west,16:00:00,property
Thursday,washington-park-west,12:00:00,property
Thursday,washington-park-west,04:00:00,property
Thursday,washington-park-west,23:59:00,other
Thursday,washington-park-west,08:00:00,property
Sunday,washington-park-west,20:00:00,property
Sunday,washington-park-west,16:00:00,property
Sunday,washington-park-west,12:00:00,property
Sunday,washington-park-west,04:00:00,property
Sunday,washington-park-west,23:59:00,other
Sunday,washington-park-west,08:00:00,property
Friday,washington-park-west,20:00:00,property
Friday,washington-park-west,16:00:00,property
Friday,washington-park-west,12:00:00,property
Friday,washington-park-west,04:00:00,property
Friday,washington-park-west,23:59:00,other
Friday,washington-park-west,08:00:00,property
Monday,washington-park-west,20:00:00,property
Monday,washington-park-west,16:00:00,property
Monday,washington-park-west,12:00:00,property
Monday,washington-park-west,04:00:00,property
Monday,washington-park-west,23:59:00,other
Monday,washington-park-west,08:00:00,property
Wednesday,washington-park-west,20:00:00,property
Wednesday,washington-park-west,16:00:00,property
Wednesday,washington-park-west,12:00:00,property
Wednesday,washington-park-west,04:00:00,property
Wednesday,washington-park-west,23:59:00,other
Wednesday,washington-park-west,08:00:00,property
Saturday,washington-park-west,20:00:00,property
Saturday,washington-park-west,16:00:00,property
Saturday,washington-park-west,12:00:00,property
Saturday,washington-park-west,04:00:00,property
