,OFFENSE_CATEGORY_ID,TIME,NEIGHBORHOOD_ID
206041,auto-theft,08:00:00,sloan-lake
379381,drug-alcohol,12:00:00,five-points
124388,white-collar-crime,08:00:00,lowry-field
188979,larceny,12:00:00,dia
77392,drug-alcohol,20:00:00,cheesman-park
509751,other-crimes-against-persons,04:00:00,lincoln-park
212919,auto-theft,20:00:00,sloan-lake
77348,drug-alcohol,16:00:00,harvey-park
374222,all-other-crimes,12:00:00,civic-center
19069,all-other-crimes,20:00:00,gateway-green-valley-ranch
271440,all-other-crimes,20:00:00,lincoln-park
241674,all-other-crimes,23:59:00,cbd
425083,auto-theft,20:00:00,overland
101261,larceny,20:00:00,ruby-hill
452428,other-crimes-against-persons,16:00:00,ruby-hill
453511,auto-theft,04:00:00,college-view-south-platte
109727,all-other-crimes,08:00:00,east-colfax
421150,larceny,16:00:00,university-hills
395616,theft-from-motor-vehicle,04:00:00,sloan-lake
35545,drug-alcohol,16:00:00,hampden
383624,public-disorder,20:00:00,lincoln-park
7781,larceny,20:00:00,university
178919,all-other-crimes,12:00:00,stapleton
64553,all-other-crimes,04:00:00,villa-park
201253,larceny,20:00:00,cbd
317990,theft-from-motor-vehicle,20:00:00,windsor
220276,larceny,20:00:00,sloan-lake
158299,larceny,16:00:00,capitol-hill
464225,all-other-crimes,04:00:00,globeville
339431,theft-from-motor-vehicle,20:00:00,goldsmith
364126,larceny,16:00:00,city-park
186998,drug-alcohol,04:00:00,valverde
272067,auto-theft,20:00:00,valverde
116200,burglary,12:00:00,washington-park
186635,all-other-crimes,23:59:00,civic-center
338043,larceny,16:00:00,stapleton
377077,burglary,08:00:00,elyria-swansea
426259,public-disorder,04:00:00,five-points
65579,all-other-crimes,08:00:00,westwood
361460,drug-alcohol,12:00:00,north-capitol-hill
88256,public-disorder,12:00:00,hampden
483367,burglary,08:00:00,college-view-south-platte
160335,theft-from-motor-vehicle,23:59:00,ruby-hill
497019,all-other-crimes,23:59:00,westwood
28975,drug-alcohol,16:00:00,goldsmith
296713,theft-from-motor-vehicle,23:59:00,gateway-green-valley-ranch
72639,aggravated-assault,23:59:00,gateway-green-valley-ranch
172908,robbery,23:59:00,five-points
193396,burglary,20:00:00,villa-park
260096,all-other-crimes,20:00:00,hampden
307747,public-disorder,08:00:00,city-park
160605,drug-alcohol,12:00:00,union-station
239237,theft-from-motor-vehicle,04:00:00,globeville
423467,auto-theft,20:00:00,elyria-swansea
218670,auto-theft,20:00:00,windsor
31766,drug-alcohol,23:59:00,cheesman-park
449535,all-other-crimes,12:00:00,country-club
155554,auto-theft,04:00:00,hale
1980,public-disorder,20:00:00,windsor
449642,white-collar-crime,16:00:00,cbd
311413,drug-alcohol,12:00:00,sunnyside
16378,larceny,16:00:00,five-points
148219,larceny,12:00:00,five-points
194404,public-disorder,20:00:00,city-park
397267,all-other-crimes,04:00:00,union-station
451271,all-other-crimes,23:59:00,lincoln-park
175470,public-disorder,08:00:00,washington-virginia-vale
319700,burglary,23:59:00,country-club
200592,all-other-crimes,23:59:00,washington-virginia-vale
292702,drug-alcohol,16:00:00,athmar-park
151354,all-other-crimes,12:00:00,civic-center
81468,drug-alcohol,20:00:00,cole
366795,burglary,04:00:00,montclair
73053,larceny,20:00:00,baker
96482,all-other-crimes,16:00:00,cory-merrill
469141,aggravated-assault,08:00:00,university-park
4248,drug-alcohol,16:00:00,five-points
167562,all-other-crimes,08:00:00,city-park-west
140238,burglary,12:00:00,lowry-field
309806,drug-alcohol,23:59:00,union-station
94956,theft-from-motor-vehicle,16:00:00,lincoln-park
313728,other-crimes-against-persons,04:00:00,valverde
19149,theft-from-motor-vehicle,04:00:00,west-colfax
478613,drug-alcohol,16:00:00,regis
388614,drug-alcohol,04:00:00,east-colfax
84999,all-other-crimes,04:00:00,fort-logan
346166,auto-theft,08:00:00,montbello
260059,all-other-crimes,16:00:00,cbd
88459,theft-from-motor-vehicle,20:00:00,speer
325744,public-disorder,23:59:00,virginia-village
211776,auto-theft,12:00:00,ruby-hill
242484,other-crimes-against-persons,23:59:00,overland
126693,burglary,08:00:00,city-park-west
192348,larceny,08:00:00,gateway-green-valley-ranch
205599,auto-theft,20:00:00,virginia-village
259671,other-crimes-against-persons,12:00:00,hampden
111385,drug-alcohol,20:00:00,north-capitol-hill
172720,drug-alcohol,23:59:00,civic-center
523957,auto-theft,23:59:00,west-colfax
225151,other-crimes-against-persons,23:59:00,hampden
115182,auto-theft,20:00:00,washington-virginia-vale
221842,theft-from-motor-vehicle,04:00:00,washington-park
127991,theft-from-motor-vehicle,20:00:00,gateway-green-valley-ranch
45328,burglary,23:59:00,lowry-field
250316,auto-theft,23:59:00,valverde
431021,theft-from-motor-vehicle,23:59:00,east-colfax
523362,drug-alcohol,23:59:00,harvey-park
494708,all-other-crimes,08:00:00,capitol-hill
211294,public-disorder,16:00:00,union-station
425241,burglary,20:00:00,west-colfax
185813,larceny,16:00:00,cherry-creek
447166,public-disorder,16:00:00,baker
401406,all-other-crimes,20:00:00,athmar-park
36240,all-other-crimes,23:59:00,highland
330751,drug-alcohol,23:59:00,cole
473140,theft-from-motor-vehicle,04:00:00,marston
381777,arson,08:00:00,southmoor-park
525307,auto-theft,20:00:00,washington-virginia-vale
144725,drug-alcohol,20:00:00,mar-lee
460484,theft-from-motor-vehicle,12:00:00,stapleton
401183,burglary,12:00:00,skyland
18804,burglary,04:00:00,cherry-creek
524343,all-other-crimes,20:00:00,north-capitol-hill
284429,all-other-crimes,23:59:00,whittier
8958,all-other-crimes,04:00:00,westwood
433650,larceny,23:59:00,east-colfax
174385,all-other-crimes,20:00:00,hale
346835,all-other-crimes,12:00:00,westwood
310138,all-other-crimes,23:59:00,harvey-park-south
328919,larceny,23:59:00,stapleton
476956,all-other-crimes,08:00:00,civic-center
414374,burglary,04:00:00,east-colfax
119523,all-other-crimes,16:00:00,barnum-west
308701,drug-alcohol,20:00:00,north-capitol-hill
245872,all-other-crimes,20:00:00,cheesman-park
512808,burglary,16:00:00,five-points
391311,larceny,20:00:00,college-view-south-platte
105844,public-disorder,16:00:00,villa-park
223268,theft-from-motor-vehicle,23:59:00,southmoor-park
490114,theft-from-motor-vehicle,23:59:00,washington-park
491243,larceny,04:00:00,university
18905,all-other-crimes,23:59:00,villa-park
175701,theft-from-motor-vehicle,12:00:00,five-points
86579,other-crimes-against-persons,12:00:00,villa-park
111590,public-disorder,16:00:00,fort-logan
430556,larceny,23:59:00,stapleton
463610,auto-theft,08:00:00,east-colfax
132815,other-crimes-against-persons,20:00:00,capitol-hill
475256,theft-from-motor-vehicle,20:00:00,university-park
520413,larceny,20:00:00,overland
16877,burglary,08:00:00,hampden
205705,public-disorder,08:00:00,lowry-field
316241,larceny,12:00:00,montbello
65738,auto-theft,12:00:00,ruby-hill
68607,all-other-crimes,04:00:00,montbello
398296,all-other-crimes,04:00:00,barnum-west
497102,all-other-crimes,23:59:00,jefferson-park
201822,public-disorder,20:00:00,lowry-field
72763,white-collar-crime,16:00:00,northeast-park-hill
70797,other-crimes-against-persons,23:59:00,capitol-hill
105925,all-other-crimes,04:00:00,speer
