,day_of_week,NEIGHBORHOOD_ID,TIME
1050,Thursday,lincoln-park,12:00:00
2653,Thursday,west-highland,08:00:00
723,Wednesday,stapleton,12:00:00
61,Thursday,east-colfax,12:00:00
6426,Friday,hilltop,16:00:00
4240,Tuesday,east-colfax,23:59:00
474,Monday,clayton,12:00:00
4032,Sunday,valverde,16:00:00
5488,Saturday,hampden,20:00:00
7041,Monday,fort-logan,16:00:00
607,Monday,barnum,08:00:00
4005,Monday,baker,04:00:00
6022,Wednesday,dia,04:00:00
7160,Monday,harvey-park,23:59:00
812,Wednesday,south-park-hill,08:00:00
766,Tuesday,cherry-creek,12:00:00
3563,Monday,cherry-creek,16:00:00
6276,Thursday,jefferson-park,20:00:00
6711,Friday,washington-virginia-vale,16:00:00
1477,Monday,northeast-park-hill,08:00:00
3374,Thursday,chaffee-park,16:00:00
2501,Wednesday,hampden,12:00:00
1229,Thursday,dia,16:00:00
1077,Saturday,cbd,08:00:00
1416,Tuesday,five-points,12:00:00
1124,Saturday,gateway-green-valley-ranch,16:00:00
5061,Sunday,north-capitol-hill,20:00:00
6482,Thursday,goldsmith,20:00:00
2195,Thursday,university-hills,12:00:00
1660,Sunday,college-view-south-platte,08:00:00
2542,Tuesday,cherry-creek,16:00:00
270,Thursday,hampden-south,12:00:00
591,Friday,overland,12:00:00
4992,Wednesday,dia,20:00:00
2262,Wednesday,highland,08:00:00
3435,Tuesday,barnum-west,16:00:00
3272,Friday,whittier,20:00:00
1025,Thursday,montbello,08:00:00
3660,Thursday,hampden,16:00:00
1142,Friday,villa-park,12:00:00
5868,Monday,stapleton,16:00:00
1965,Saturday,clayton,12:00:00
3475,Friday,five-points,23:59:00
2824,Friday,montbello,12:00:00
2775,Friday,dia,12:00:00
3444,Thursday,highland,16:00:00
4092,Monday,hampden,20:00:00
1637,Wednesday,windsor,12:00:00
514,Saturday,baker,08:00:00
546,Wednesday,dia,08:00:00
6602,Tuesday,barnum,04:00:00
2456,Thursday,barnum,16:00:00
6290,Friday,capitol-hill,20:00:00
3636,Thursday,harvey-park,20:00:00
5035,Tuesday,cherry-creek,20:00:00
4360,Monday,ruby-hill,20:00:00
5438,Monday,wellshire,16:00:00
1451,Wednesday,congress-park,08:00:00
1967,Friday,virginia-village,08:00:00
5574,Monday,cherry-creek,20:00:00
2586,Friday,south-park-hill,04:00:00
964,Sunday,washington-virginia-vale,04:00:00
5790,Thursday,university,16:00:00
4040,Tuesday,sloan-lake,20:00:00
3579,Monday,capitol-hill,04:00:00
3651,Thursday,northeast-park-hill,04:00:00
1377,Monday,jefferson-park,12:00:00
3318,Saturday,dia,16:00:00
1328,Tuesday,college-view-south-platte,12:00:00
5968,Tuesday,villa-park,20:00:00
6727,Monday,stapleton,23:59:00
4878,Wednesday,cory-merrill,04:00:00
7104,Wednesday,union-station,04:00:00
6548,Tuesday,barnum-west,04:00:00
1355,Monday,lincoln-park,12:00:00
1337,Monday,hampden,16:00:00
5942,Thursday,elyria-swansea,04:00:00
5336,Tuesday,hampden-south,16:00:00
6181,Saturday,university,23:59:00
716,Saturday,five-points,04:00:00
4434,Monday,globeville,16:00:00
4144,Saturday,northeast-park-hill,16:00:00
2007,Saturday,mar-lee,12:00:00
4175,Thursday,five-points,16:00:00
5887,Tuesday,washington-park,20:00:00
537,Tuesday,barnum,08:00:00
329,Friday,ruby-hill,12:00:00
4406,Sunday,barnum,16:00:00
6507,Friday,sunnyside,20:00:00
6280,Tuesday,speer,16:00:00
4553,Tuesday,virginia-village,04:00:00
3804,Tuesday,virginia-village,23:59:00
1727,Monday,hampden,12:00:00
1333,Wednesday,lowry-field,08:00:00
9,Friday,lowry-field,08:00:00
366,Monday,sloan-lake,08:00:00
190,Tuesday,gateway-green-valley-ranch,08:00:00
3777,Saturday,union-station,23:59:00
2879,Saturday,marston,08:00:00
4657,Thursday,dia,20:00:00
310,Monday,sunnyside,08:00:00
3903,Thursday,montbello,04:00:00
2562,Friday,congress-park,12:00:00
2820,Saturday,montbello,12:00:00
2648,Friday,ruby-hill,12:00:00
5746,Thursday,washington-park,04:00:00
90,Thursday,union-station,08:00:00
4402,Friday,westwood,04:00:00
3512,Wednesday,barnum-west,23:59:00
6716,Tuesday,elyria-swansea,16:00:00
1910,Thursday,cbd,12:00:00
3499,Monday,city-park,04:00:00
3118,Friday,dia,20:00:00
3767,Thursday,stapleton,04:00:00
2094,Thursday,montbello,12:00:00
5335,Wednesday,westwood,16:00:00
1118,Monday,barnum-west,08:00:00
3781,Friday,city-park,20:00:00
5837,Monday,cbd,20:00:00
5877,Friday,north-park-hill,20:00:00
391,Tuesday,university,12:00:00
4852,Tuesday,university-park,16:00:00
3994,Tuesday,baker,16:00:00
3443,Wednesday,north-capitol-hill,20:00:00
6291,Wednesday,windsor,04:00:00
3341,Friday,globeville,23:59:00
3107,Monday,lowry-field,16:00:00
566,Monday,windsor,08:00:00
6062,Thursday,rosedale,16:00:00
4143,Monday,university-park,16:00:00
1339,Friday,west-highland,08:00:00
1920,Friday,west-highland,12:00:00
5509,Thursday,windsor,20:00:00
3340,Saturday,villa-park,04:00:00
5382,Wednesday,sloan-lake,16:00:00
6352,Thursday,capitol-hill,04:00:00
