,OFFENSE_CATEGORY_ID,TIME,NEIGHBORHOOD_ID
13022,theft-from-motor-vehicle,20:00:00,five-points
209166,other-crimes-against-persons,16:00:00,highland
123970,all-other-crimes,20:00:00,auraria
455380,theft-from-motor-vehicle,20:00:00,wellshire
325384,public-disorder,20:00:00,globeville
289441,theft-from-motor-vehicle,04:00:00,university
318644,theft-from-motor-vehicle,16:00:00,five-points
128157,auto-theft,20:00:00,stapleton
358243,drug-alcohol,16:00:00,bear-valley
262626,public-disorder,20:00:00,montbello
326555,auto-theft,20:00:00,bear-valley
448615,burglary,08:00:00,capitol-hill
149248,burglary,08:00:00,capitol-hill
140496,public-disorder,20:00:00,baker
397843,public-disorder,20:00:00,five-points
224931,theft-from-motor-vehicle,04:00:00,barnum-west
124785,drug-alcohol,04:00:00,cbd
309442,all-other-crimes,04:00:00,five-points
502159,drug-alcohol,16:00:00,elyria-swansea
212928,all-other-crimes,16:00:00,montbello
124015,larceny,16:00:00,stapleton
105477,public-disorder,23:59:00,overland
23029,other-crimes-against-persons,16:00:00,civic-center
405162,larceny,12:00:00,college-view-south-platte
182555,all-other-crimes,08:00:00,stapleton
85577,all-other-crimes,12:00:00,rosedale
202824,burglary,23:59:00,north-capitol-hill
427142,burglary,20:00:00,cherry-creek
198790,robbery,16:00:00,globeville
222439,auto-theft,23:59:00,barnum
383984,drug-alcohol,16:00:00,north-capitol-hill
137794,burglary,04:00:00,sun-valley
484154,larceny,16:00:00,hale
474313,theft-from-motor-vehicle,20:00:00,clayton
35006,drug-alcohol,23:59:00,city-park-west
156622,theft-from-motor-vehicle,12:00:00,lowry-field
198771,public-disorder,12:00:00,north-capitol-hill
97490,auto-theft,20:00:00,mar-lee
38389,sexual-assault,23:59:00,cbd
190017,all-other-crimes,08:00:00,northeast-park-hill
180101,larceny,12:00:00,lincoln-park
472052,drug-alcohol,12:00:00,cherry-creek
180296,all-other-crimes,23:59:00,east-colfax
9358,other-crimes-against-persons,23:59:00,auraria
467549,theft-from-motor-vehicle,04:00:00,sunnyside
260793,all-other-crimes,16:00:00,washington-park-west
2776,larceny,20:00:00,five-points
459642,public-disorder,16:00:00,cbd
22228,all-other-crimes,23:59:00,civic-center
419360,all-other-crimes,20:00:00,stapleton
424213,larceny,12:00:00,cherry-creek
49719,other-crimes-against-persons,20:00:00,montbello
393146,larceny,16:00:00,virginia-village
527535,larceny,12:00:00,lincoln-park
164211,aggravated-assault,20:00:00,civic-center
395954,drug-alcohol,16:00:00,auraria
489113,all-other-crimes,16:00:00,ruby-hill
520257,auto-theft,08:00:00,bear-valley
161197,burglary,12:00:00,washington-virginia-vale
105215,all-other-crimes,04:00:00,hampden
309506,all-other-crimes,12:00:00,whittier
294764,all-other-crimes,23:59:00,cbd
514,all-other-crimes,20:00:00,hampden-south
41411,theft-from-motor-vehicle,12:00:00,globeville
407722,all-other-crimes,12:00:00,auraria
448637,theft-from-motor-vehicle,20:00:00,gateway-green-valley-ranch
10874,all-other-crimes,20:00:00,capitol-hill
239783,drug-alcohol,20:00:00,virginia-village
29900,other-crimes-against-persons,16:00:00,villa-park
499794,larceny,12:00:00,university-hills
242769,all-other-crimes,16:00:00,university-park
490350,larceny,16:00:00,sunnyside
47142,other-crimes-against-persons,12:00:00,gateway-green-valley-ranch
5971,public-disorder,23:59:00,cherry-creek
527444,all-other-crimes,16:00:00,five-points
514272,burglary,04:00:00,capitol-hill
470694,all-other-crimes,12:00:00,bear-valley
281880,theft-from-motor-vehicle,12:00:00,washington-virginia-vale
283192,public-disorder,16:00:00,five-points
5358,burglary,23:59:00,highland
165275,drug-alcohol,23:59:00,union-station
124711,burglary,20:00:00,montbello
203520,burglary,16:00:00,clayton
403066,drug-alcohol,04:00:00,city-park-west
304201,all-other-crimes,04:00:00,montclair
107369,drug-alcohol,20:00:00,athmar-park
330716,all-other-crimes,23:59:00,civic-center
292375,robbery,12:00:00,college-view-south-platte
249252,all-other-crimes,23:59:00,elyria-swansea
437462,drug-alcohol,16:00:00,north-capitol-hill
331588,public-disorder,20:00:00,virginia-village
144310,public-disorder,08:00:00,lincoln-park
497584,all-other-crimes,16:00:00,civic-center
26181,all-other-crimes,20:00:00,dia
461774,drug-alcohol,20:00:00,cheesman-park
458013,burglary,08:00:00,cory-merrill
27894,theft-from-motor-vehicle,08:00:00,barnum-west
437639,all-other-crimes,04:00:00,westwood
186126,drug-alcohol,16:00:00,lincoln-park
48076,larceny,23:59:00,stapleton
180302,aggravated-assault,23:59:00,elyria-swansea
158732,auto-theft,12:00:00,city-park-west
336290,sexual-assault,23:59:00,lincoln-park
194905,all-other-crimes,16:00:00,hampden-south
350499,arson,23:59:00,mar-lee
269523,all-other-crimes,23:59:00,westwood
24510,all-other-crimes,23:59:00,overland
253322,all-other-crimes,04:00:00,westwood
187919,auto-theft,20:00:00,westwood
117038,burglary,23:59:00,lowry-field
62499,larceny,20:00:00,five-points
11949,drug-alcohol,23:59:00,virginia-village
330068,public-disorder,16:00:00,berkeley
24595,all-other-crimes,12:00:00,civic-center
511406,all-other-crimes,16:00:00,civic-center
80402,public-disorder,23:59:00,westwood
231045,burglary,20:00:00,union-station
470274,drug-alcohol,16:00:00,capitol-hill
475021,auto-theft,08:00:00,highland
51917,larceny,12:00:00,highland
238076,larceny,12:00:00,five-points
166426,theft-from-motor-vehicle,12:00:00,bear-valley
460277,all-other-crimes,20:00:00,goldsmith
303331,larceny,04:00:00,city-park-west
355805,drug-alcohol,16:00:00,montclair
121249,aggravated-assault,20:00:00,fort-logan
351695,public-disorder,12:00:00,montclair
104594,burglary,20:00:00,congress-park
37693,all-other-crimes,16:00:00,stapleton
290823,larceny,23:59:00,stapleton
95710,burglary,12:00:00,chaffee-park
