,day_of_week,NEIGHBORHOOD_ID,TIME
409080,Friday,gateway-green-valley-ranch,04:00:00
52370,Thursday,goldsmith,12:00:00
420994,Monday,capitol-hill,23:59:00
242929,Tuesday,washington-virginia-vale,20:00:00
513472,Monday,sun-valley,20:00:00
219781,Monday,five-points,16:00:00
30198,Tuesday,lincoln-park,08:00:00
112756,Thursday,montclair,12:00:00
278230,Sunday,athmar-park,23:59:00
144677,Saturday,cbd,04:00:00
419936,Monday,sloan-lake,16:00:00
55214,Wednesday,west-colfax,16:00:00
74997,Monday,south-park-hill,08:00:00
203545,Tuesday,overland,16:00:00
298588,Thursday,lincoln-park,23:59:00
428415,Sunday,city-park-west,20:00:00
516268,Monday,city-park-west,20:00:00
435903,Sunday,congress-park,16:00:00
181183,Tuesday,athmar-park,12:00:00
300018,Sunday,cbd,20:00:00
144804,Saturday,university,12:00:00
522262,Friday,barnum,23:59:00
236130,Saturday,capitol-hill,04:00:00
116177,Tuesday,dia,12:00:00
346797,Friday,montbello,04:00:00
131205,Thursday,goldsmith,04:00:00
89376,Monday,union-station,08:00:00
272076,Thursday,montbello,20:00:00
516212,Friday,north-park-hill,16:00:00
362575,Friday,stapleton,20:00:00
239872,Wednesday,lincoln-park,20:00:00
496195,Tuesday,washington-virginia-vale,20:00:00
58663,Wednesday,capitol-hill,04:00:00
142493,Saturday,athmar-park,08:00:00
222235,Thursday,civic-center,04:00:00
139519,Saturday,college-view-south-platte,12:00:00
99919,Friday,goldsmith,12:00:00
444394,Friday,civic-center,16:00:00
363644,Monday,lowry-field,16:00:00
379694,Tuesday,montbello,23:59:00
253106,Saturday,cherry-creek,04:00:00
188644,Monday,windsor,12:00:00
497733,Thursday,speer,23:59:00
489830,Monday,globeville,23:59:00
5963,Tuesday,washington-virginia-vale,12:00:00
489627,Wednesday,valverde,16:00:00
42734,Friday,belcaro,08:00:00
473548,Thursday,hampden-south,20:00:00
365349,Thursday,fort-logan,20:00:00
263818,Tuesday,lowry-field,23:59:00
246540,Tuesday,highland,16:00:00
504248,Saturday,washington-virginia-vale,20:00:00
441890,Saturday,ruby-hill,16:00:00
403418,Sunday,washington-virginia-vale,20:00:00
380236,Thursday,five-points,20:00:00
118331,Monday,union-station,08:00:00
405354,Saturday,virginia-village,16:00:00
264475,Saturday,belcaro,20:00:00
238239,Friday,northeast-park-hill,23:59:00
161788,Tuesday,jefferson-park,12:00:00
234639,Sunday,speer,23:59:00
320761,Tuesday,west-colfax,20:00:00
217695,Sunday,gateway-green-valley-ranch,20:00:00
22690,Saturday,sunnyside,04:00:00
474809,Saturday,auraria,04:00:00
9076,Wednesday,sun-valley,04:00:00
191809,Sunday,montclair,04:00:00
414715,Tuesday,cherry-creek,20:00:00
115510,Tuesday,bear-valley,04:00:00
258751,Sunday,baker,23:59:00
23846,Monday,mar-lee,12:00:00
492018,Monday,elyria-swansea,23:59:00
259176,Friday,westwood,16:00:00
460419,Friday,speer,04:00:00
