,OFFENSE_CATEGORY_ID,TIME,NEIGHBORHOOD_ID
256488,auto-theft,23:59:00,northeast-park-hill
495822,larceny,12:00:00,westwood
203076,public-disorder,20:00:00,north-park-hill
86831,all-other-crimes,16:00:00,whittier
326472,aggravated-assault,23:59:00,westwood
202794,other-crimes-against-persons,23:59:00,ruby-hill
413876,all-other-crimes,04:00:00,stapleton
141711,public-disorder,12:00:00,westwood
66249,all-other-crimes,20:00:00,college-view-south-platte
151833,auto-theft,20:00:00,country-club
349014,other-crimes-against-persons,23:59:00,montbello
8936,sexual-assault,04:00:00,hampden
237418,public-disorder,20:00:00,five-points
459494,drug-alcohol,23:59:00,civic-center
117842,all-other-crimes,20:00:00,westwood
367503,public-disorder,16:00:00,university-park
210513,larceny,12:00:00,athmar-park
265087,auto-theft,16:00:00,cheesman-park
270233,drug-alcohol,16:00:00,barnum
218968,aggravated-assault,20:00:00,east-colfax
481457,public-disorder,12:00:00,cbd
329214,other-crimes-against-persons,23:59:00,villa-park
102362,burglary,16:00:00,east-colfax
269835,burglary,20:00:00,overland
389480,all-other-crimes,16:00:00,harvey-park
232023,theft-from-motor-vehicle,12:00:00,sloan-lake
168746,burglary,08:00:00,montbello
479173,larceny,20:00:00,lincoln-park
464841,larceny,16:00:00,cherry-creek
493875,theft-from-motor-vehicle,04:00:00,berkeley
326370,theft-from-motor-vehicle,20:00:00,northeast-park-hill
477148,all-other-crimes,23:59:00,villa-park
254512,public-disorder,23:59:00,marston
420411,larceny,16:00:00,washington-virginia-vale
77522,auto-theft,08:00:00,athmar-park
321877,all-other-crimes,20:00:00,sunnyside
62580,larceny,12:00:00,five-points
254915,white-collar-crime,12:00:00,south-park-hill
417721,public-disorder,16:00:00,berkeley
226685,drug-alcohol,23:59:00,montclair
183695,auto-theft,04:00:00,capitol-hill
225804,public-disorder,20:00:00,five-points
94435,all-other-crimes,08:00:00,auraria
230905,auto-theft,12:00:00,kennedy
67402,all-other-crimes,04:00:00,cbd
395389,burglary,12:00:00,gateway-green-valley-ranch
450633,robbery,12:00:00,ruby-hill
113468,public-disorder,20:00:00,baker
170949,all-other-crimes,23:59:00,west-colfax
482179,all-other-crimes,23:59:00,harvey-park
386514,larceny,23:59:00,montbello
223250,other-crimes-against-persons,04:00:00,berkeley
521134,burglary,23:59:00,rosedale
494761,larceny,23:59:00,washington-virginia-vale
368225,aggravated-assault,08:00:00,globeville
460124,public-disorder,16:00:00,bear-valley
523116,drug-alcohol,04:00:00,cbd
387128,public-disorder,23:59:00,sun-valley
247279,larceny,12:00:00,stapleton
185820,theft-from-motor-vehicle,08:00:00,kennedy
345431,aggravated-assault,04:00:00,university-park
273891,public-disorder,04:00:00,five-points
154515,public-disorder,12:00:00,cbd
139727,public-disorder,20:00:00,hampden
410155,all-other-crimes,23:59:00,lincoln-park
130353,other-crimes-against-persons,04:00:00,university
400236,auto-theft,16:00:00,west-colfax
7838,auto-theft,04:00:00,north-park-hill
443272,larceny,12:00:00,five-points
48004,larceny,16:00:00,hampden-south
169420,all-other-crimes,16:00:00,west-colfax
224706,larceny,23:59:00,capitol-hill
67769,all-other-crimes,16:00:00,north-capitol-hill
491947,public-disorder,04:00:00,washington-park
266091,all-other-crimes,23:59:00,montbello
461046,all-other-crimes,04:00:00,union-station
196286,drug-alcohol,16:00:00,east-colfax
18129,public-disorder,20:00:00,five-points
262925,all-other-crimes,04:00:00,rosedale
513823,theft-from-motor-vehicle,23:59:00,baker
220105,burglary,16:00:00,chaffee-park
132141,public-disorder,20:00:00,university-hills
111903,drug-alcohol,16:00:00,cbd
503964,all-other-crimes,20:00:00,city-park-west
294920,theft-from-motor-vehicle,20:00:00,overland
333950,larceny,04:00:00,university-park
307016,theft-from-motor-vehicle,12:00:00,stapleton
297810,aggravated-assault,23:59:00,montbello
398459,theft-from-motor-vehicle,23:59:00,sloan-lake
245340,drug-alcohol,16:00:00,civic-center
212095,white-collar-crime,20:00:00,villa-park
149121,drug-alcohol,20:00:00,westwood
496969,theft-from-motor-vehicle,16:00:00,stapleton
351272,sexual-assault,04:00:00,globeville
123387,drug-alcohol,12:00:00,east-colfax
482323,public-disorder,16:00:00,cherry-creek
15630,all-other-crimes,20:00:00,marston
471159,auto-theft,16:00:00,cbd
178355,theft-from-motor-vehicle,16:00:00,washington-park
203301,all-other-crimes,04:00:00,westwood
180796,public-disorder,23:59:00,cole
506275,larceny,23:59:00,barnum
445418,larceny,23:59:00,union-station
211455,larceny,08:00:00,washington-park
247836,public-disorder,12:00:00,five-points
386782,public-disorder,12:00:00,stapleton
235140,larceny,16:00:00,five-points
7264,larceny,16:00:00,montclair
363495,larceny,23:59:00,stapleton
502039,all-other-crimes,16:00:00,civic-center
449525,larceny,12:00:00,southmoor-park
515682,aggravated-assault,23:59:00,dia
274737,aggravated-assault,04:00:00,lincoln-park
240161,aggravated-assault,16:00:00,overland
286922,theft-from-motor-vehicle,23:59:00,platt-park
169900,all-other-crimes,08:00:00,civic-center
429973,drug-alcohol,16:00:00,cbd
486360,all-other-crimes,20:00:00,cheesman-park
168646,larceny,08:00:00,sunnyside
367587,burglary,20:00:00,stapleton
191192,drug-alcohol,23:59:00,cherry-creek
499420,all-other-crimes,04:00:00,cbd
268572,public-disorder,20:00:00,cbd
486941,theft-from-motor-vehicle,12:00:00,kennedy
333650,larceny,20:00:00,marston
125213,larceny,20:00:00,hampden
294172,theft-from-motor-vehicle,12:00:00,globeville
457104,public-disorder,04:00:00,athmar-park
213016,public-disorder,20:00:00,baker
147070,theft-from-motor-vehicle,20:00:00,windsor
467643,larceny,16:00:00,union-station
240929,other-crimes-against-persons,20:00:00,civic-center
462362,public-disorder,04:00:00,baker
367235,larceny,16:00:00,virginia-village
226466,public-disorder,16:00:00,university-park
417850,all-other-crimes,23:59:00,gateway-green-valley-ranch
430077,all-other-crimes,23:59:00,westwood
39100,public-disorder,23:59:00,northeast-park-hill
433369,aggravated-assault,20:00:00,hampden
238352,aggravated-assault,23:59:00,northeast-park-hill
112937,public-disorder,20:00:00,elyria-swansea
194614,public-disorder,23:59:00,civic-center
474222,theft-from-motor-vehicle,16:00:00,montbello
321367,burglary,04:00:00,highland
102923,white-collar-crime,20:00:00,stapleton
490664,larceny,16:00:00,washington-virginia-vale
280076,sexual-assault,04:00:00,university-hills
428711,public-disorder,04:00:00,barnum
143350,robbery,04:00:00,speer
125888,all-other-crimes,23:59:00,montbello
63071,public-disorder,20:00:00,montbello
96526,other-crimes-against-persons,12:00:00,athmar-park
525993,all-other-crimes,16:00:00,five-points
321301,other-crimes-against-persons,20:00:00,ruby-hill
351556,all-other-crimes,12:00:00,harvey-park-south
371933,public-disorder,16:00:00,barnum
20943,public-disorder,23:59:00,marston
292957,other-crimes-against-persons,16:00:00,northeast-park-hill
518732,auto-theft,08:00:00,hale
286260,drug-alcohol,16:00:00,baker
346511,other-crimes-against-persons,08:00:00,college-view-south-platte
204048,larceny,08:00:00,west-colfax
293833,all-other-crimes,20:00:00,westwood
444036,all-other-crimes,16:00:00,capitol-hill
323399,larceny,20:00:00,baker
221062,larceny,20:00:00,stapleton
235167,theft-from-motor-vehicle,20:00:00,south-park-hill
388769,other-crimes-against-persons,04:00:00,baker
422982,theft-from-motor-vehicle,16:00:00,marston
229205,public-disorder,23:59:00,capitol-hill
5763,theft-from-motor-vehicle,16:00:00,stapleton
118198,theft-from-motor-vehicle,20:00:00,mar-lee
145096,public-disorder,20:00:00,windsor
476513,auto-theft,12:00:00,hilltop
513593,auto-theft,08:00:00,barnum-west
276378,auto-theft,20:00:00,montbello
405337,burglary,04:00:00,overland
16448,all-other-crimes,20:00:00,westwood
33149,public-disorder,20:00:00,cbd
490207,all-other-crimes,04:00:00,northeast-park-hill
464093,all-other-crimes,04:00:00,globeville
235092,larceny,20:00:00,union-station
470032,larceny,20:00:00,stapleton
30761,other-crimes-against-persons,04:00:00,cbd
100308,all-other-crimes,23:59:00,montbello
509782,theft-from-motor-vehicle,23:59:00,stapleton
68613,all-other-crimes,12:00:00,sun-valley
426509,other-crimes-against-persons,12:00:00,overland
304379,auto-theft,08:00:00,northeast-park-hill
335543,aggravated-assault,04:00:00,five-points
270924,all-other-crimes,04:00:00,harvey-park-south
410551,public-disorder,08:00:00,villa-park
70011,all-other-crimes,20:00:00,cbd
34930,theft-from-motor-vehicle,12:00:00,gateway-green-valley-ranch
128410,larceny,20:00:00,montclair
28136,public-disorder,04:00:00,country-club
456855,all-other-crimes,04:00:00,hampden
469486,larceny,12:00:00,sunnyside
421326,drug-alcohol,20:00:00,chaffee-park
473121,public-disorder,04:00:00,barnum
101241,public-disorder,04:00:00,cbd
184940,drug-alcohol,20:00:00,five-points
54880,all-other-crimes,20:00:00,regis
179464,auto-theft,20:00:00,north-capitol-hill
151598,all-other-crimes,04:00:00,gateway-green-valley-ranch
134434,burglary,16:00:00,cherry-creek
22691,other-crimes-against-persons,23:59:00,highland
