,day_of_week,NEIGHBORHOOD_ID,TIME
99817,Sunday,university,23:59:00
29114,Wednesday,highland,12:00:00
79252,Tuesday,stapleton,16:00:00
115197,Tuesday,athmar-park,23:59:00
43113,Sunday,capitol-hill,08:00:00
50058,Monday,kennedy,12:00:00
128786,Tuesday,cole,20:00:00
117091,Sunday,washington-park-west,04:00:00
129586,Thursday,gateway-green-valley-ranch,20:00:00
92785,Monday,washington-park,20:00:00
131102,Wednesday,montclair,20:00:00
69801,Tuesday,ruby-hill,16:00:00
128671,Friday,virginia-village,20:00:00
34594,Wednesday,jefferson-park,16:00:00
70238,Saturday,university,20:00:00
35794,Tuesday,east-colfax,12:00:00
66611,Saturday,clayton,04:00:00
88581,Saturday,dia,20:00:00
16243,Sunday,montbello,08:00:00
74612,Sunday,virginia-village,23:59:00
74103,Saturday,hampden,23:59:00
143255,Thursday,sunnyside,16:00:00
48317,Thursday,westwood,12:00:00
61514,Friday,civic-center,16:00:00
13647,Thursday,villa-park,12:00:00
110561,Monday,washington-park,16:00:00
88659,Wednesday,speer,20:00:00
115125,Saturday,five-points,23:59:00
104657,Thursday,highland,23:59:00
115518,Thursday,marston,16:00:00
2562,Friday,university-hills,04:00:00
97937,Friday,mar-lee,20:00:00
102001,Monday,virginia-village,23:59:00
133273,Saturday,south-park-hill,04:00:00
97249,Sunday,stapleton,23:59:00
59110,Friday,hampden,20:00:00
5502,Tuesday,berkeley,12:00:00
13949,Monday,berkeley,12:00:00
9669,Wednesday,west-colfax,08:00:00
98702,Sunday,southmoor-park,04:00:00
104808,Tuesday,capitol-hill,16:00:00
144902,Wednesday,five-points,16:00:00
102058,Sunday,virginia-village,23:59:00
142962,Monday,berkeley,16:00:00
71136,Friday,hampden-south,16:00:00
70219,Tuesday,north-capitol-hill,23:59:00
30341,Friday,villa-park,16:00:00
101066,Saturday,north-capitol-hill,16:00:00
9132,Monday,capitol-hill,04:00:00
868,Sunday,bear-valley,08:00:00
68492,Thursday,baker,16:00:00
70176,Friday,goldsmith,04:00:00
48088,Sunday,university,08:00:00
97265,Sunday,hampden,16:00:00
22239,Friday,dia,04:00:00
40422,Friday,east-colfax,08:00:00
27697,Friday,cbd,12:00:00
112797,Tuesday,baker,16:00:00
109608,Tuesday,city-park-west,16:00:00
119981,Sunday,washington-virginia-vale,23:59:00
24525,Monday,hampden,08:00:00
58047,Monday,athmar-park,20:00:00
142637,Wednesday,speer,16:00:00
3857,Sunday,sun-valley,12:00:00
55124,Saturday,baker,23:59:00
64414,Friday,east-colfax,20:00:00
59933,Friday,hampden-south,23:59:00
147282,Sunday,cbd,23:59:00
26351,Monday,cherry-creek,08:00:00
83983,Monday,cheesman-park,20:00:00
99897,Monday,civic-center,16:00:00
45270,Friday,capitol-hill,16:00:00
68665,Sunday,rosedale,23:59:00
71838,Friday,fort-logan,23:59:00
108899,Sunday,gateway-green-valley-ranch,20:00:00
38522,Wednesday,athmar-park,08:00:00
85267,Wednesday,harvey-park-south,20:00:00
71031,Tuesday,washington-park,23:59:00
34029,Tuesday,athmar-park,08:00:00
141048,Saturday,mar-lee,16:00:00
14963,Tuesday,speer,04:00:00
79552,Thursday,five-points,23:59:00
23732,Friday,highland,12:00:00
4335,Saturday,highland,08:00:00
87766,Tuesday,five-points,16:00:00
122971,Wednesday,cherry-creek,16:00:00
52245,Friday,cbd,08:00:00
69573,Monday,athmar-park,04:00:00
38610,Thursday,skyland,12:00:00
35650,Tuesday,sloan-lake,08:00:00
32824,Wednesday,capitol-hill,12:00:00
117133,Sunday,harvey-park-south,20:00:00
29596,Wednesday,university,04:00:00
56297,Tuesday,hale,20:00:00
131637,Tuesday,whittier,16:00:00
120240,Saturday,east-colfax,23:59:00
111897,Monday,washington-virginia-vale,23:59:00
4169,Friday,hampden-south,12:00:00
27682,Tuesday,barnum-west,08:00:00
142935,Sunday,five-points,20:00:00
122247,Tuesday,stapleton,16:00:00
121592,Saturday,mar-lee,23:59:00
115260,Wednesday,barnum,23:59:00
41964,Thursday,harvey-park-south,12:00:00
20623,Friday,washington-park,04:00:00
18026,Friday,cory-merrill,04:00:00
9581,Monday,platt-park,08:00:00
16225,Wednesday,washington-virginia-vale,12:00:00
99647,Monday,auraria,16:00:00
114229,Wednesday,cherry-creek,20:00:00
90096,Friday,university-park,16:00:00
47841,Saturday,jefferson-park,12:00:00
56538,Saturday,lowry-field,20:00:00
75134,Monday,cbd,23:59:00
119426,Wednesday,southmoor-park,20:00:00
39595,Tuesday,hampden-south,08:00:00
132404,Tuesday,capitol-hill,04:00:00
28799,Saturday,stapleton,16:00:00
5161,Thursday,cbd,12:00:00
16266,Wednesday,east-colfax,16:00:00
86313,Friday,northeast-park-hill,04:00:00
101490,Sunday,capitol-hill,20:00:00
135631,Saturday,speer,04:00:00
34507,Wednesday,southmoor-park,12:00:00
5272,Thursday,gateway-green-valley-ranch,12:00:00
19453,Monday,virginia-village,12:00:00
127700,Friday,montbello,23:59:00
120727,Thursday,elyria-swansea,04:00:00
72325,Monday,washington-virginia-vale,16:00:00
22422,Wednesday,stapleton,08:00:00
144050,Sunday,lincoln-park,04:00:00
30546,Saturday,speer,08:00:00
32146,Tuesday,five-points,08:00:00
43586,Saturday,villa-park,04:00:00
