,OFFENSE_CATEGORY_ID,TIME,NEIGHBORHOOD_ID
233689,larceny,08:00:00,cbd
309809,larceny,16:00:00,harvey-park
15320,theft-from-motor-vehicle,12:00:00,berkeley
228186,auto-theft,20:00:00,five-points
382526,theft-from-motor-vehicle,04:00:00,stapleton
149680,other-crimes-against-persons,12:00:00,montbello
46950,theft-from-motor-vehicle,20:00:00,belcaro
519952,theft-from-motor-vehicle,23:59:00,rosedale
111294,larceny,08:00:00,stapleton
119943,theft-from-motor-vehicle,08:00:00,lowry-field
292417,drug-alcohol,20:00:00,clayton
315601,larceny,20:00:00,capitol-hill
300639,other-crimes-against-persons,12:00:00,harvey-park-south
421950,larceny,08:00:00,athmar-park
79025,theft-from-motor-vehicle,16:00:00,five-points
75443,white-collar-crime,12:00:00,westwood
276532,other-crimes-against-persons,20:00:00,university-park
220033,auto-theft,20:00:00,lincoln-park
124127,larceny,12:00:00,marston
209364,all-other-crimes,04:00:00,stapleton
156357,all-other-crimes,16:00:00,montbello
77303,public-disorder,23:59:00,civic-center
9911,drug-alcohol,16:00:00,east-colfax
475672,drug-alcohol,12:00:00,capitol-hill
322792,public-disorder,04:00:00,montbello
246240,larceny,08:00:00,capitol-hill
281209,drug-alcohol,23:59:00,whittier
234984,robbery,08:00:00,montclair
98987,all-other-crimes,04:00:00,westwood
277441,theft-from-motor-vehicle,23:59:00,gateway-green-valley-ranch
56242,public-disorder,23:59:00,harvey-park
382213,robbery,08:00:00,windsor
442696,drug-alcohol,04:00:00,north-capitol-hill
99242,burglary,16:00:00,hampden
106691,all-other-crimes,20:00:00,hampden-south
16971,larceny,12:00:00,westwood
326571,all-other-crimes,08:00:00,north-park-hill
226746,public-disorder,08:00:00,goldsmith
485119,theft-from-motor-vehicle,20:00:00,west-colfax
370888,larceny,20:00:00,cbd
182049,public-disorder,23:59:00,bear-valley
335713,drug-alcohol,20:00:00,east-colfax
460863,all-other-crimes,20:00:00,west-colfax
442890,all-other-crimes,04:00:00,highland
279337,larceny,20:00:00,baker
119468,all-other-crimes,04:00:00,chaffee-park
106798,public-disorder,04:00:00,city-park
324376,all-other-crimes,23:59:00,cheesman-park
109419,all-other-crimes,08:00:00,north-capitol-hill
488132,all-other-crimes,12:00:00,capitol-hill
190262,all-other-crimes,04:00:00,five-points
219541,all-other-crimes,04:00:00,bear-valley
112613,larceny,16:00:00,stapleton
446418,public-disorder,08:00:00,cbd
45605,theft-from-motor-vehicle,20:00:00,overland
321689,drug-alcohol,16:00:00,cheesman-park
486011,auto-theft,16:00:00,montbello
480955,public-disorder,08:00:00,five-points
428948,larceny,16:00:00,north-park-hill
312981,all-other-crimes,20:00:00,university-hills
149250,burglary,20:00:00,washington-park
284065,auto-theft,08:00:00,westwood
249567,theft-from-motor-vehicle,04:00:00,five-points
201861,all-other-crimes,12:00:00,west-highland
5189,all-other-crimes,23:59:00,montbello
270497,larceny,12:00:00,speer
382207,all-other-crimes,04:00:00,athmar-park
337698,larceny,23:59:00,berkeley
298143,auto-theft,08:00:00,northeast-park-hill
348471,all-other-crimes,20:00:00,five-points
515392,larceny,08:00:00,fort-logan
127455,public-disorder,23:59:00,harvey-park-south
45319,public-disorder,23:59:00,capitol-hill
373972,all-other-crimes,16:00:00,cheesman-park
160323,other-crimes-against-persons,16:00:00,city-park-west
384992,burglary,12:00:00,platt-park
398351,larceny,12:00:00,westwood
53087,all-other-crimes,23:59:00,west-colfax
413656,theft-from-motor-vehicle,16:00:00,cbd
84558,larceny,12:00:00,cbd
163979,other-crimes-against-persons,20:00:00,ruby-hill
472930,drug-alcohol,20:00:00,virginia-village
21139,theft-from-motor-vehicle,16:00:00,sun-valley
146042,larceny,20:00:00,montbello
476459,all-other-crimes,12:00:00,westwood
160724,all-other-crimes,08:00:00,highland
361846,public-disorder,23:59:00,hilltop
60463,all-other-crimes,16:00:00,cbd
179992,public-disorder,23:59:00,west-colfax
391097,auto-theft,20:00:00,hampden-south
498375,public-disorder,20:00:00,cbd
276764,public-disorder,12:00:00,montbello
162812,all-other-crimes,23:59:00,platt-park
22511,public-disorder,20:00:00,five-points
19591,auto-theft,20:00:00,capitol-hill
103713,auto-theft,04:00:00,hale
138278,public-disorder,20:00:00,hampden-south
371363,larceny,08:00:00,dia
187957,auto-theft,12:00:00,baker
349444,drug-alcohol,20:00:00,five-points
423752,public-disorder,08:00:00,union-station
507534,drug-alcohol,20:00:00,five-points
510144,theft-from-motor-vehicle,08:00:00,virginia-village
401562,other-crimes-against-persons,20:00:00,windsor
406814,all-other-crimes,16:00:00,cole
315571,sexual-assault,12:00:00,sunnyside
248474,public-disorder,08:00:00,lincoln-park
354326,all-other-crimes,04:00:00,kennedy
479489,larceny,20:00:00,gateway-green-valley-ranch
502181,public-disorder,23:59:00,civic-center
343088,public-disorder,16:00:00,baker
52081,all-other-crimes,12:00:00,east-colfax
45147,auto-theft,23:59:00,gateway-green-valley-ranch
320039,all-other-crimes,16:00:00,country-club
386554,burglary,12:00:00,skyland
44092,public-disorder,20:00:00,valverde
512063,white-collar-crime,12:00:00,stapleton
506984,theft-from-motor-vehicle,16:00:00,stapleton
74282,burglary,12:00:00,hampden-south
105185,all-other-crimes,16:00:00,montclair
508659,public-disorder,16:00:00,university-hills
187649,public-disorder,04:00:00,south-park-hill
155997,larceny,20:00:00,cheesman-park
315558,all-other-crimes,04:00:00,elyria-swansea
69522,burglary,20:00:00,chaffee-park
21047,auto-theft,08:00:00,cbd
278937,theft-from-motor-vehicle,12:00:00,elyria-swansea
182403,other-crimes-against-persons,20:00:00,five-points
92398,white-collar-crime,16:00:00,harvey-park
350310,auto-theft,20:00:00,washington-park
421216,theft-from-motor-vehicle,04:00:00,west-highland
512794,burglary,16:00:00,gateway-green-valley-ranch
421248,theft-from-motor-vehicle,23:59:00,five-points
298998,robbery,12:00:00,valverde
30241,aggravated-assault,08:00:00,sloan-lake
475486,theft-from-motor-vehicle,20:00:00,northeast-park-hill
45131,other-crimes-against-persons,08:00:00,south-park-hill
17904,auto-theft,23:59:00,westwood
482000,drug-alcohol,23:59:00,villa-park
423204,auto-theft,16:00:00,hampden
132588,public-disorder,04:00:00,five-points
358903,theft-from-motor-vehicle,16:00:00,university-hills
54164,public-disorder,04:00:00,west-colfax
331829,all-other-crimes,20:00:00,montclair
320832,auto-theft,23:59:00,lincoln-park
121935,all-other-crimes,16:00:00,speer
259664,theft-from-motor-vehicle,20:00:00,lincoln-park
113263,burglary,04:00:00,union-station
396823,all-other-crimes,04:00:00,sun-valley
65596,larceny,23:59:00,washington-virginia-vale
178558,public-disorder,23:59:00,five-points
227260,robbery,23:59:00,congress-park
248534,public-disorder,16:00:00,east-colfax
202905,all-other-crimes,20:00:00,cbd
6587,all-other-crimes,23:59:00,cole
125741,larceny,20:00:00,capitol-hill
9289,theft-from-motor-vehicle,08:00:00,baker
320083,all-other-crimes,20:00:00,barnum-west
167397,all-other-crimes,08:00:00,civic-center
462012,burglary,20:00:00,west-highland
11668,all-other-crimes,20:00:00,belcaro
356382,all-other-crimes,16:00:00,mar-lee
273675,burglary,12:00:00,south-park-hill
173722,public-disorder,16:00:00,cbd
162567,all-other-crimes,23:59:00,south-park-hill
513078,theft-from-motor-vehicle,23:59:00,montbello
188383,all-other-crimes,04:00:00,lincoln-park
149845,other-crimes-against-persons,16:00:00,cbd
233386,public-disorder,12:00:00,villa-park
76474,larceny,20:00:00,five-points
76757,other-crimes-against-persons,08:00:00,whittier
196381,all-other-crimes,04:00:00,barnum
82257,larceny,16:00:00,dia
423692,theft-from-motor-vehicle,20:00:00,cherry-creek
262761,larceny,16:00:00,university-park
364914,other-crimes-against-persons,16:00:00,capitol-hill
275407,theft-from-motor-vehicle,20:00:00,westwood
281039,drug-alcohol,20:00:00,virginia-village
346775,theft-from-motor-vehicle,04:00:00,barnum
300100,public-disorder,16:00:00,marston
24764,drug-alcohol,23:59:00,west-colfax
345878,theft-from-motor-vehicle,20:00:00,ruby-hill
86202,auto-theft,23:59:00,college-view-south-platte
155957,larceny,12:00:00,five-points
337618,all-other-crimes,16:00:00,villa-park
159584,larceny,20:00:00,elyria-swansea
434781,theft-from-motor-vehicle,16:00:00,harvey-park-south
347932,drug-alcohol,16:00:00,cheesman-park
397546,aggravated-assault,04:00:00,mar-lee
22080,auto-theft,23:59:00,cbd
193418,white-collar-crime,08:00:00,elyria-swansea
60630,drug-alcohol,20:00:00,clayton
305419,larceny,16:00:00,union-station
470711,public-disorder,04:00:00,harvey-park
422227,all-other-crimes,16:00:00,montbello
302708,other-crimes-against-persons,04:00:00,stapleton
9525,all-other-crimes,23:59:00,civic-center
