,day_of_week,NEIGHBORHOOD_ID,TIME
356670,Sunday,cheesman-park,20:00:00
458576,Wednesday,chaffee-park,04:00:00
56477,Friday,montbello,12:00:00
37507,Tuesday,civic-center,04:00:00
368037,Friday,baker,20:00:00
446468,Thursday,east-colfax,20:00:00
264443,Sunday,washington-park-west,16:00:00
359191,Wednesday,dia,20:00:00
353386,Tuesday,south-park-hill,20:00:00
150072,Saturday,civic-center,16:00:00
138410,Saturday,cheesman-park,04:00:00
158303,Friday,sunnyside,08:00:00
385524,Monday,auraria,23:59:00
92261,Sunday,lincoln-park,04:00:00
523765,Monday,cory-merrill,23:59:00
358856,Wednesday,stapleton,20:00:00
237283,Sunday,clayton,23:59:00
159435,Sunday,marston,12:00:00
295158,Friday,sunnyside,20:00:00
416028,Wednesday,capitol-hill,16:00:00
163544,Monday,city-park-west,12:00:00
190951,Friday,goldsmith,08:00:00
96899,Tuesday,capitol-hill,12:00:00
11022,Thursday,barnum-west,08:00:00
219871,Sunday,cherry-creek,23:59:00
272551,Thursday,barnum,04:00:00
36230,Wednesday,montbello,08:00:00
104640,Thursday,sun-valley,04:00:00
426425,Wednesday,five-points,23:59:00
409745,Thursday,harvey-park-south,16:00:00
256270,Friday,hale,16:00:00
96718,Saturday,university-hills,12:00:00
11476,Saturday,cheesman-park,12:00:00
304980,Thursday,elyria-swansea,20:00:00
326858,Friday,baker,23:59:00
404295,Thursday,southmoor-park,23:59:00
401085,Friday,capitol-hill,23:59:00
31474,Sunday,capitol-hill,12:00:00
374251,Friday,east-colfax,23:59:00
104144,Tuesday,north-capitol-hill,12:00:00
488449,Tuesday,five-points,20:00:00
332353,Sunday,mar-lee,23:59:00
394469,Tuesday,regis,20:00:00
51146,Wednesday,south-park-hill,12:00:00
450582,Saturday,five-points,16:00:00
501907,Friday,east-colfax,23:59:00
112855,Monday,south-park-hill,08:00:00
432681,Friday,highland,16:00:00
270265,Thursday,west-highland,16:00:00
380205,Monday,sun-valley,20:00:00
305183,Sunday,jefferson-park,20:00:00
179148,Sunday,dia,16:00:00
111134,Monday,lincoln-park,12:00:00
64619,Sunday,highland,04:00:00
187258,Sunday,cbd,12:00:00
19243,Wednesday,civic-center,04:00:00
173283,Tuesday,dia,12:00:00
379282,Sunday,five-points,16:00:00
445138,Tuesday,hale,23:59:00
374949,Monday,gateway-green-valley-ranch,16:00:00
58563,Tuesday,sun-valley,12:00:00
44684,Thursday,cbd,04:00:00
233267,Sunday,south-park-hill,20:00:00
341148,Sunday,goldsmith,20:00:00
274655,Friday,sloan-lake,23:59:00
89381,Wednesday,montbello,08:00:00
303999,Friday,harvey-park,20:00:00
333397,Monday,cbd,20:00:00
489570,Thursday,villa-park,23:59:00
277051,Monday,hampden-south,20:00:00
322365,Thursday,college-view-south-platte,23:59:00
368453,Monday,lincoln-park,20:00:00
103347,Monday,ruby-hill,12:00:00
159039,Sunday,barnum,04:00:00
178874,Monday,congress-park,12:00:00
388092,Tuesday,capitol-hill,16:00:00
57347,Wednesday,cbd,12:00:00
240877,Wednesday,civic-center,16:00:00
102632,Saturday,civic-center,08:00:00
428563,Sunday,civic-center,16:00:00
54628,Thursday,platt-park,04:00:00
181003,Monday,lincoln-park,04:00:00
519674,Saturday,montbello,23:59:00
156127,Wednesday,valverde,04:00:00
288745,Saturday,whittier,20:00:00
303024,Wednesday,auraria,20:00:00
