,day_of_week,NEIGHBORHOOD_ID,TIME
1245,Sunday,college-view-south-platte,04:00:00
6154,Thursday,civic-center,20:00:00
1881,Saturday,villa-park,04:00:00
5911,Friday,barnum,20:00:00
1625,Tuesday,westwood,16:00:00
2581,Sunday,montbello,04:00:00
6865,Saturday,northeast-park-hill,23:59:00
3161,Tuesday,valverde,16:00:00
5367,Thursday,five-points,20:00:00
3468,Thursday,auraria,20:00:00
366,Sunday,capitol-hill,04:00:00
5023,Tuesday,hilltop,16:00:00
1816,Sunday,lincoln-park,08:00:00
58,Wednesday,congress-park,08:00:00
5328,Sunday,globeville,20:00:00
2672,Monday,northeast-park-hill,04:00:00
5287,Thursday,montclair,16:00:00
1817,Friday,sloan-lake,08:00:00
1638,Monday,congress-park,04:00:00
5219,Thursday,montbello,20:00:00
3784,Thursday,montclair,16:00:00
2088,Tuesday,mar-lee,08:00:00
1895,Sunday,athmar-park,04:00:00
3898,Monday,sun-valley,23:59:00
4565,Sunday,valverde,23:59:00
4637,Friday,cbd,23:59:00
3193,Thursday,gateway-green-valley-ranch,23:59:00
617,Tuesday,barnum,08:00:00
6912,Monday,athmar-park,23:59:00
7107,Wednesday,montbello,20:00:00
4016,Saturday,cbd,20:00:00
5337,Tuesday,capitol-hill,23:59:00
4958,Friday,south-park-hill,23:59:00
1114,Saturday,cory-merrill,04:00:00
6556,Thursday,northeast-park-hill,23:59:00
498,Sunday,hilltop,16:00:00
6631,Friday,university-park,23:59:00
2060,Sunday,union-station,04:00:00
2745,Tuesday,cherry-creek,04:00:00
3040,Friday,montbello,16:00:00
1239,Monday,north-capitol-hill,08:00:00
4526,Tuesday,cbd,04:00:00
7137,Wednesday,five-points,20:00:00
4490,Tuesday,washington-park-west,23:59:00
5405,Monday,union-station,16:00:00
112,Friday,civic-center,08:00:00
4747,Tuesday,washington-virginia-vale,20:00:00
1409,Saturday,five-points,12:00:00
3444,Thursday,northeast-park-hill,23:59:00
4404,Sunday,speer,20:00:00
2193,Saturday,country-club,12:00:00
2507,Friday,union-station,04:00:00
391,Sunday,five-points,04:00:00
2137,Saturday,skyland,08:00:00
5198,Sunday,north-capitol-hill,16:00:00
288,Thursday,platt-park,08:00:00
