,day_of_week,NEIGHBORHOOD_ID,TIME
32344,Tuesday,athmar-park,16:00:00
34166,Tuesday,capitol-hill,16:00:00
29521,Monday,berkeley,23:59:00
14470,Wednesday,cheesman-park,16:00:00
15716,Wednesday,five-points,20:00:00
8206,Thursday,villa-park,04:00:00
30778,Thursday,overland,20:00:00
23833,Monday,whittier,16:00:00
34106,Friday,sun-valley,16:00:00
30788,Wednesday,civic-center,20:00:00
5858,Thursday,montbello,12:00:00
9286,Monday,west-colfax,20:00:00
23838,Tuesday,cheesman-park,20:00:00
2016,Wednesday,city-park-west,12:00:00
25404,Monday,athmar-park,16:00:00
4682,Sunday,east-colfax,04:00:00
30524,Monday,east-colfax,16:00:00
21347,Monday,clayton,16:00:00
20452,Thursday,athmar-park,23:59:00
6134,Monday,virginia-village,12:00:00
23966,Saturday,civic-center,23:59:00
28831,Thursday,five-points,23:59:00
34294,Saturday,cbd,20:00:00
13104,Wednesday,cbd,20:00:00
14185,Wednesday,five-points,20:00:00
9364,Friday,five-points,23:59:00
26793,Tuesday,college-view-south-platte,20:00:00
6518,Saturday,union-station,04:00:00
9467,Friday,barnum,16:00:00
7329,Wednesday,speer,08:00:00
30350,Thursday,city-park-west,16:00:00
209,Tuesday,cole,12:00:00
9708,Thursday,capitol-hill,16:00:00
26045,Saturday,cheesman-park,20:00:00
24319,Friday,athmar-park,04:00:00
24249,Thursday,villa-park,23:59:00
2496,Monday,montbello,12:00:00
19807,Tuesday,westwood,23:59:00
28312,Monday,mar-lee,23:59:00
27892,Thursday,city-park-west,23:59:00
7076,Sunday,east-colfax,12:00:00
15205,Friday,northeast-park-hill,23:59:00
30510,Wednesday,dia,20:00:00
25056,Friday,baker,16:00:00
12207,Monday,sunnyside,04:00:00
25936,Wednesday,five-points,23:59:00
32887,Thursday,kennedy,16:00:00
19386,Tuesday,montbello,20:00:00
17817,Friday,five-points,23:59:00
13725,Friday,cbd,20:00:00
14928,Friday,five-points,20:00:00
17340,Thursday,east-colfax,20:00:00
3717,Monday,capitol-hill,12:00:00
4210,Sunday,college-view-south-platte,04:00:00
32327,Thursday,cheesman-park,20:00:00
5388,Tuesday,five-points,12:00:00
1434,Saturday,five-points,04:00:00
16814,Wednesday,capitol-hill,20:00:00
841,Tuesday,cbd,12:00:00
22037,Friday,montclair,20:00:00
6915,Sunday,stapleton,16:00:00
19619,Wednesday,east-colfax,20:00:00
22540,Monday,capitol-hill,20:00:00
13006,Monday,south-park-hill,23:59:00
29850,Thursday,north-capitol-hill,20:00:00
10532,Tuesday,cheesman-park,20:00:00
10318,Wednesday,bear-valley,16:00:00
30235,Tuesday,globeville,16:00:00
21479,Sunday,civic-center,20:00:00
20755,Thursday,five-points,16:00:00
34157,Sunday,cory-merrill,16:00:00
6178,Thursday,capitol-hill,12:00:00
28545,Monday,five-points,20:00:00
33836,Thursday,five-points,20:00:00
766,Thursday,harvey-park-south,08:00:00
11659,Friday,stapleton,23:59:00
5377,Tuesday,capitol-hill,12:00:00
22124,Sunday,cheesman-park,20:00:00
19564,Monday,five-points,16:00:00
24540,Sunday,city-park-west,23:59:00
20656,Thursday,east-colfax,20:00:00
28202,Monday,capitol-hill,04:00:00
18543,Thursday,westwood,23:59:00
17546,Saturday,five-points,04:00:00
13260,Sunday,five-points,16:00:00
19668,Friday,east-colfax,16:00:00
14079,Thursday,gateway-green-valley-ranch,20:00:00
34061,Tuesday,jefferson-park,16:00:00
12250,Sunday,washington-virginia-vale,23:59:00
7778,Monday,sun-valley,16:00:00
12993,Monday,northeast-park-hill,04:00:00
17197,Wednesday,east-colfax,20:00:00
5207,Tuesday,southmoor-park,12:00:00
6744,Wednesday,capitol-hill,12:00:00
21913,Sunday,sunnyside,20:00:00
26052,Saturday,five-points,20:00:00
1804,Friday,stapleton,12:00:00
21000,Wednesday,cbd,16:00:00
29580,Saturday,hampden-south,23:59:00
6961,Thursday,hampden,08:00:00
3770,Tuesday,washington-virginia-vale,12:00:00
28268,Friday,washington-virginia-vale,23:59:00
1500,Saturday,lincoln-park,12:00:00
30974,Friday,auraria,23:59:00
8424,Thursday,cherry-creek,12:00:00
19663,Monday,capitol-hill,23:59:00
18396,Saturday,east-colfax,23:59:00
23313,Tuesday,five-points,20:00:00
10803,Saturday,five-points,23:59:00
1414,Friday,north-capitol-hill,12:00:00
707,Sunday,harvey-park,16:00:00
1520,Tuesday,stapleton,12:00:00
8509,Friday,capitol-hill,12:00:00
4409,Monday,city-park-west,12:00:00
26140,Thursday,harvey-park-south,16:00:00
13881,Friday,north-capitol-hill,20:00:00
26329,Wednesday,five-points,20:00:00
8007,Tuesday,regis,04:00:00
31368,Friday,five-points,16:00:00
25390,Friday,sun-valley,23:59:00
28638,Saturday,montbello,04:00:00
32165,Sunday,west-colfax,20:00:00
16575,Friday,west-colfax,23:59:00
27437,Thursday,civic-center,16:00:00
25803,Monday,five-points,20:00:00
32421,Thursday,north-capitol-hill,20:00:00
9080,Wednesday,five-points,20:00:00
16718,Saturday,baker,16:00:00
21794,Tuesday,capitol-hill,20:00:00
24032,Friday,five-points,16:00:00
18807,Tuesday,overland,20:00:00
17581,Friday,sun-valley,20:00:00
12568,Wednesday,capitol-hill,16:00:00
13365,Saturday,union-station,23:59:00
8655,Monday,east-colfax,12:00:00
17195,Wednesday,north-capitol-hill,20:00:00
13934,Monday,five-points,20:00:00
32781,Sunday,villa-park,23:59:00
8194,Thursday,baker,04:00:00
11386,Wednesday,cheesman-park,16:00:00
15940,Wednesday,windsor,20:00:00
23609,Thursday,east-colfax,16:00:00
19069,Friday,east-colfax,20:00:00
25461,Friday,harvey-park-south,16:00:00
3828,Tuesday,civic-center,12:00:00
23555,Friday,north-capitol-hill,04:00:00
20480,Monday,villa-park,20:00:00
30860,Wednesday,montclair,20:00:00
15560,Monday,capitol-hill,20:00:00
13666,Friday,university-hills,20:00:00
19340,Saturday,stapleton,20:00:00
19620,Wednesday,five-points,23:59:00
1362,Wednesday,skyland,12:00:00
28440,Tuesday,cherry-creek,20:00:00
26,Friday,union-station,12:00:00
27412,Wednesday,five-points,20:00:00
15582,Sunday,east-colfax,23:59:00
20725,Wednesday,lowry-field,16:00:00
10366,Monday,athmar-park,16:00:00
33553,Wednesday,capitol-hill,04:00:00
29619,Saturday,west-colfax,20:00:00
26457,Friday,five-points,20:00:00
34366,Thursday,harvey-park-south,20:00:00
11584,Friday,west-colfax,16:00:00
21097,Tuesday,capitol-hill,16:00:00
11541,Friday,lincoln-park,23:59:00
28548,Tuesday,five-points,20:00:00
30597,Thursday,capitol-hill,20:00:00
18306,Wednesday,stapleton,20:00:00
5600,Sunday,university-hills,12:00:00
21430,Wednesday,north-capitol-hill,20:00:00
2215,Tuesday,berkeley,04:00:00
22233,Tuesday,overland,20:00:00
2520,Wednesday,cbd,12:00:00
16516,Thursday,west-highland,20:00:00
19708,Wednesday,east-colfax,20:00:00
16839,Friday,lincoln-park,23:59:00
27891,Monday,cbd,20:00:00
20076,Saturday,capitol-hill,16:00:00
8827,Saturday,ruby-hill,04:00:00
14528,Saturday,cbd,20:00:00
24715,Thursday,baker,04:00:00
28329,Tuesday,villa-park,20:00:00
22799,Friday,montbello,16:00:00
25442,Thursday,hampden-south,20:00:00
28497,Tuesday,stapleton,16:00:00
3367,Friday,auraria,12:00:00
13726,Friday,lincoln-park,20:00:00
32791,Thursday,overland,20:00:00
31543,Tuesday,washington-virginia-vale,20:00:00
7655,Tuesday,east-colfax,12:00:00
10516,Thursday,baker,23:59:00
22653,Friday,cheesman-park,16:00:00
25431,Thursday,westwood,20:00:00
26550,Thursday,five-points,20:00:00
16319,Sunday,cole,20:00:00
1994,Tuesday,cole,16:00:00
8562,Monday,civic-center,12:00:00
20819,Monday,valverde,16:00:00
20638,Sunday,civic-center,16:00:00
21214,Monday,overland,20:00:00
19677,Sunday,villa-park,23:59:00
33564,Sunday,cheesman-park,20:00:00
755,Monday,barnum,12:00:00
27126,Wednesday,five-points,23:59:00
18555,Wednesday,whittier,23:59:00
24171,Saturday,five-points,04:00:00
31293,Sunday,jefferson-park,23:59:00
19577,Thursday,west-colfax,23:59:00
31427,Wednesday,north-capitol-hill,04:00:00
33185,Saturday,capitol-hill,20:00:00
27193,Friday,goldsmith,04:00:00
26850,Friday,cheesman-park,23:59:00
25283,Sunday,five-points,20:00:00
6073,Tuesday,cbd,12:00:00
23340,Thursday,cbd,20:00:00
9035,Monday,five-points,08:00:00
19093,Friday,westwood,23:59:00
26428,Saturday,clayton,23:59:00
8469,Friday,speer,04:00:00
29032,Sunday,westwood,23:59:00
11297,Tuesday,valverde,20:00:00
14849,Friday,five-points,20:00:00
21657,Saturday,capitol-hill,23:59:00
13494,Tuesday,five-points,16:00:00
7832,Saturday,city-park-west,12:00:00
21923,Saturday,five-points,20:00:00
21400,Sunday,cherry-creek,16:00:00
21801,Tuesday,gateway-green-valley-ranch,23:59:00
27313,Monday,college-view-south-platte,16:00:00
16912,Saturday,lincoln-park,20:00:00
33571,Wednesday,northeast-park-hill,16:00:00
20602,Saturday,cheesman-park,20:00:00
34105,Monday,college-view-south-platte,16:00:00
26388,Wednesday,capitol-hill,16:00:00
27110,Wednesday,five-points,16:00:00
3072,Wednesday,chaffee-park,04:00:00
34212,Wednesday,five-points,16:00:00
18827,Monday,villa-park,20:00:00
31462,Thursday,cbd,20:00:00
