,day_of_week,NEIGHBORHOOD_ID,TIME,GEO_LON,GEO_LAT
6306,Tuesday,lincoln-park,23:59:00,-104.9979529,39.7375378
6307,Tuesday,north-capitol-hill,20:00:00,-104.9867285,39.7412312
6308,Tuesday,westwood,23:59:00,-105.0257017,39.7108508
6309,Monday,stapleton,20:00:00,-104.8950261,39.7836133
6310,Saturday,city-park-west,23:59:00,-104.9706166,39.7416402
6311,Sunday,cheesman-park,20:00:00,-104.9647688,39.7399996
6312,Tuesday,west-highland,20:00:00,-105.0328082,39.7688811
6313,Tuesday,elyria-swansea,23:59:00,-104.9515778,39.7779826
6314,Saturday,college-view-south-platte,20:00:00,-105.0246701,39.6731975
6315,Saturday,montbello,20:00:00,-104.8449623,39.782455999999996
6316,Tuesday,capitol-hill,23:59:00,-104.98232800000001,39.7400232
6317,Friday,city-park,23:59:00,-104.9415976,39.7405068
6318,Saturday,union-station,20:00:00,-105.00271299999999,39.7532472
6319,Friday,five-points,20:00:00,-104.9764951,39.7573173
6320,Wednesday,university,23:59:00,-104.9652375,39.6766621
6321,Friday,cbd,16:00:00,-104.993926,39.7461434
6322,Monday,city-park,16:00:00,-104.9406589,39.7413863
6323,Wednesday,north-capitol-hill,20:00:00,-104.9847636,39.7424744
6324,Wednesday,cbd,20:00:00,-104.9927336,39.7453147
6325,Sunday,harvey-park,16:00:00,-105.0513653,39.6741205
6326,Friday,cbd,16:00:00,-104.9922117,39.7451944
6327,Monday,city-park-west,20:00:00,-104.9633797,39.7440096
6328,Sunday,whittier,04:00:00,-104.9663156,39.7605603
6329,Monday,athmar-park,23:59:00,-105.0218807,39.7098113
6330,Sunday,mar-lee,23:59:00,-105.0276145,39.6917842
6331,Monday,montbello,20:00:00,-104.8464368,39.7819179
6332,Sunday,athmar-park,23:59:00,-105.0067862,39.6975077
6333,Wednesday,cherry-creek,20:00:00,-104.9579296,39.7254183
6334,Thursday,east-colfax,16:00:00,-104.8923619,39.7400048
6335,Tuesday,montbello,23:59:00,-104.8384067,39.7860074
6336,Wednesday,hampden,23:59:00,-104.8732345,39.67313
6337,Tuesday,baker,20:00:00,-104.9991042,39.713246999999996
6338,Monday,north-capitol-hill,23:59:00,-104.9808218,39.7402938
6339,Saturday,east-colfax,23:59:00,-104.8875769,39.7398482
6340,Tuesday,chaffee-park,23:59:00,-105.0247901,39.7877279
6341,Saturday,five-points,20:00:00,-104.9883762,39.7551953
6342,Thursday,montbello,23:59:00,-104.8417135,39.7881562
6343,Thursday,montbello,20:00:00,-104.8536974,39.7786142
6344,Monday,bear-valley,23:59:00,-105.0563155,39.6553502
6345,Thursday,sunnyside,23:59:00,-105.0041807,39.7765577
6346,Wednesday,goldsmith,23:59:00,-104.9043554,39.6760454
6347,Monday,cbd,23:59:00,-104.9879784,39.7448933
6348,Sunday,barnum,20:00:00,-105.030851,39.711566
6349,Saturday,university-hills,20:00:00,-104.9376574,39.666016
6350,Sunday,hampden,20:00:00,-104.9133116,39.6662978
6351,Sunday,cbd,20:00:00,-104.9913077,39.7443148
6352,Tuesday,skyland,23:59:00,-104.9409766,39.7577387
6353,Tuesday,north-capitol-hill,04:00:00,-104.9839321,39.740453
6354,Wednesday,civic-center,04:00:00,-104.987485,39.7398975
6355,Saturday,ruby-hill,23:59:00,-105.0157067,39.6917769
6356,Friday,athmar-park,16:00:00,-105.0135247,39.6979476
6357,Sunday,civic-center,20:00:00,-104.98741399999999,39.7384313
6358,Monday,college-view-south-platte,04:00:00,-105.0214073,39.6796824
6359,Sunday,villa-park,20:00:00,-105.0526144,39.7328773
6360,Wednesday,elyria-swansea,16:00:00,-104.9697112,39.7804979
6361,Monday,montbello,20:00:00,-104.8098811,39.773188
6362,Monday,marston,04:00:00,-105.0934179,39.6256068
6363,Wednesday,west-colfax,04:00:00,-105.0486887,39.7439888
6364,Friday,east-colfax,20:00:00,-104.8920629,39.7404508
6365,Sunday,lincoln-park,20:00:00,-105.0036059,39.7396564
6366,Saturday,virginia-village,20:00:00,-104.9391677,39.6855069
6367,Saturday,cheesman-park,23:59:00,-104.9728651,39.7306143
6368,Monday,northeast-park-hill,16:00:00,-104.9161129,39.7655682
6369,Saturday,washington-virginia-vale,04:00:00,-104.9054092,39.6980189
6370,Friday,lincoln-park,23:59:00,-104.9945199,39.731349
6371,Saturday,jefferson-park,20:00:00,-105.0243794,39.7554368
6372,Tuesday,five-points,23:59:00,-104.9920122,39.7550628
6373,Thursday,montbello,23:59:00,-104.8235014,39.7844677
6374,Saturday,stapleton,20:00:00,-104.8668322,39.7594468
6375,Friday,city-park-west,23:59:00,-104.9733152,39.7407574
6376,Saturday,east-colfax,23:59:00,-104.8926997,39.7400038
6377,Monday,five-points,20:00:00,-104.9773858,39.7552129
6378,Sunday,sun-valley,23:59:00,-105.0250745,39.7373512
6379,Thursday,cbd,23:59:00,-104.9951534,39.7455914
6380,Sunday,lincoln-park,20:00:00,-105.0025394,39.7386142
6381,Thursday,marston,04:00:00,-105.0881797,39.6295282
6382,Tuesday,harvey-park,16:00:00,-105.0261279,39.6803824
6383,Friday,athmar-park,23:59:00,-105.01726200000002,39.7110553
6384,Thursday,westwood,20:00:00,-105.0262047,39.7005882
6385,Friday,five-points,23:59:00,-104.9789877,39.7487988
6386,Monday,cbd,23:59:00,-104.988776,39.7428049
6387,Friday,baker,20:00:00,-104.9982993,39.7204252
6388,Wednesday,five-points,16:00:00,-104.9881032,39.755076
6389,Friday,city-park-west,23:59:00,-104.9646736,39.7408172
6390,Thursday,barnum,20:00:00,-105.02548700000001,39.7236786
6391,Monday,city-park-west,23:59:00,-104.9638243,39.7402835
6392,Tuesday,chaffee-park,20:00:00,-105.0247771,39.7885926
6393,Monday,cbd,16:00:00,-104.9916388,39.7452331
6394,Monday,indian-creek,20:00:00,-104.8956303,39.6854806
6395,Saturday,five-points,23:59:00,-104.9780505,39.7547875
6396,Saturday,city-park-west,16:00:00,-104.9726038,39.7403122
6397,Tuesday,north-capitol-hill,20:00:00,-104.97754599999999,39.743258000000004
6398,Wednesday,cheesman-park,23:59:00,-104.9631267,39.739432
6399,Tuesday,cheesman-park,20:00:00,-104.9668728,39.7396797
6400,Friday,virginia-village,23:59:00,-104.9219121,39.6809099
6401,Wednesday,five-points,16:00:00,-104.9883656,39.7546983
6402,Wednesday,mar-lee,23:59:00,-105.0276834,39.6926355
6403,Wednesday,valverde,16:00:00,-105.0249309,39.7223367
6404,Tuesday,sun-valley,20:00:00,-105.0177958,39.7326876
6405,Sunday,montbello,20:00:00,-104.8099072,39.7766801
6406,Saturday,villa-park,20:00:00,-105.0493576,39.7328593
6407,Sunday,five-points,04:00:00,-104.9885955,39.7553719
6408,Friday,harvey-park-south,04:00:00,-105.0431074,39.6558075
6409,Wednesday,harvey-park-south,16:00:00,-105.052765,39.6546175
6410,Tuesday,capitol-hill,23:59:00,-104.9798198,39.7392243
6411,Monday,barnum,20:00:00,-105.03510700000001,39.725322999999996
6412,Monday,civic-center,16:00:00,-104.9873914,39.7400591
6413,Wednesday,gateway-green-valley-ranch,20:00:00,-104.8090364,39.7755083
6414,Tuesday,south-park-hill,16:00:00,-104.9384646,39.7405276
6415,Monday,jefferson-park,16:00:00,-105.0243794,39.7554368
6416,Tuesday,north-park-hill,23:59:00,-104.9249304,39.7561487
6417,Tuesday,lincoln-park,23:59:00,-104.9990341,39.7320272
6418,Tuesday,gateway-green-valley-ranch,23:59:00,-104.8046632,39.7770144
6419,Saturday,five-points,23:59:00,-104.9736098,39.7574114
6420,Friday,baker,23:59:00,-104.9875628,39.70005
6421,Wednesday,hampden-south,23:59:00,-104.880706,39.6452987
6422,Wednesday,east-colfax,23:59:00,-104.8854788,39.7398565
6423,Friday,university,23:59:00,-104.9597143,39.6617186
6424,Thursday,mar-lee,20:00:00,-105.0257311,39.6854678
6425,Friday,cbd,04:00:00,-104.9917193,39.7444319
6426,Monday,cheesman-park,04:00:00,-104.9656455,39.7397455
6427,Friday,cheesman-park,23:59:00,-104.9656455,39.7397455
6428,Wednesday,hampden-south,23:59:00,-104.8986414,39.6401042
6429,Wednesday,berkeley,23:59:00,-105.0256465,39.7831661
6430,Friday,athmar-park,23:59:00,-105.0235388,39.7106005
6431,Sunday,congress-park,23:59:00,-104.9572131,39.7353117
6432,Saturday,east-colfax,16:00:00,-104.8990929,39.7404759
6433,Saturday,five-points,16:00:00,-104.9885955,39.7553719
6434,Saturday,capitol-hill,20:00:00,-104.9833992,39.7399044
6435,Sunday,goldsmith,20:00:00,-104.9170398,39.6741927
6436,Monday,fort-logan,20:00:00,-105.0530184,39.6505142
6437,Monday,mar-lee,20:00:00,-105.0253477,39.6943584
6438,Sunday,cbd,23:59:00,-104.9953354,39.7494575
6439,Sunday,goldsmith,20:00:00,-104.9085993,39.6766571
6440,Monday,stapleton,20:00:00,-104.9006585,39.7670004
6441,Friday,city-park-west,16:00:00,-104.9681195,39.7506472
6442,Thursday,west-highland,23:59:00,-105.0254985,39.7608797
6443,Sunday,five-points,20:00:00,-104.9734172,39.7593817
6444,Saturday,hampden,20:00:00,-104.9134564,39.6536424
6445,Thursday,dia,23:59:00,-104.7647056,39.8023465
6446,Thursday,northeast-park-hill,20:00:00,-104.928472,39.7628095
6447,Saturday,barnum-west,16:00:00,-105.052379,39.7134947
6448,Thursday,sun-valley,23:59:00,-105.0247588,39.7314695
6449,Tuesday,cbd,16:00:00,-104.9912342,39.7505133
6450,Friday,stapleton,23:59:00,-104.8919004,39.7805198
6451,Saturday,westwood,20:00:00,-105.0487346,39.6992629
6452,Thursday,hampden,20:00:00,-104.8969868,39.6557965
6453,Thursday,gateway-green-valley-ranch,20:00:00,-104.7405671,39.7731209
6454,Thursday,west-highland,23:59:00,-105.046356,39.7621039
6455,Friday,hale,23:59:00,-104.9271467,39.7399844
6456,Tuesday,gateway-green-valley-ranch,16:00:00,-104.75920500000001,39.7812943
6457,Monday,five-points,20:00:00,-104.9780496,39.7749706
6458,Tuesday,montbello,20:00:00,-104.8383609,39.7855789
6459,Sunday,university,23:59:00,-104.9597668,39.678902
6460,Sunday,cherry-creek,20:00:00,-104.9506668,39.7244402
6461,Monday,globeville,20:00:00,-104.9782166,39.7812222
6462,Friday,sunnyside,23:59:00,-105.0053378,39.7698889
6463,Saturday,goldsmith,23:59:00,-104.9105735,39.6751049
6464,Sunday,harvey-park,04:00:00,-105.037857,39.6807914
6465,Friday,city-park-west,04:00:00,-104.963131,39.7411918
6466,Sunday,whittier,23:59:00,-104.9668827,39.7594209
6467,Thursday,five-points,20:00:00,-104.9769829,39.7581979
6468,Friday,platt-park,23:59:00,-104.9873178,39.6898144
6469,Thursday,elyria-swansea,23:59:00,-104.9549938,39.7765572
6470,Wednesday,cbd,16:00:00,-104.9890933,39.7417192
6471,Friday,marston,23:59:00,-105.0830755,39.6365053
6472,Thursday,overland,23:59:00,-104.9874314,39.6966343
6473,Friday,villa-park,23:59:00,-105.0535714,39.7333476
6474,Tuesday,platt-park,16:00:00,-104.9871494,39.6788105
6475,Sunday,mar-lee,23:59:00,-105.0264278,39.6864864
6476,Monday,south-park-hill,20:00:00,-104.9085463,39.7504178
6477,Monday,westwood,20:00:00,-105.0308387,39.7096854
6478,Saturday,west-colfax,23:59:00,-105.0255803,39.7377513
6479,Friday,five-points,20:00:00,-104.9787658,39.7609483
6480,Saturday,hale,23:59:00,-104.9305222,39.7280533
6481,Sunday,montbello,20:00:00,-104.8184506,39.7817098
6482,Thursday,northeast-park-hill,20:00:00,-104.9403551,39.781688
6483,Sunday,speer,20:00:00,-104.9871329,39.7214313
6484,Friday,west-highland,04:00:00,-105.0252359,39.7602555
6485,Tuesday,mar-lee,16:00:00,-105.0400372,39.6912981
6486,Tuesday,hampden-south,23:59:00,-104.8832257,39.6414382
6487,Wednesday,stapleton,16:00:00,-104.8996236,39.7686231
6488,Saturday,city-park-west,23:59:00,-104.9647599,39.741633
6489,Thursday,valverde,23:59:00,-105.0151127,39.7175748
6490,Thursday,mar-lee,23:59:00,-105.0393544,39.6881273
6491,Wednesday,lowry-field,23:59:00,-104.8791923,39.7233353
6492,Wednesday,berkeley,20:00:00,-105.043884,39.7719141
6493,Tuesday,five-points,23:59:00,-104.9781353,39.7519933
6494,Thursday,north-park-hill,04:00:00,-104.9069557,39.7547198
6495,Thursday,marston,20:00:00,-105.0861704,39.6373399
6496,Tuesday,hampden,23:59:00,-104.91526,39.6549939
6497,Saturday,elyria-swansea,16:00:00,-104.9531257,39.7875322
6498,Wednesday,lincoln-park,16:00:00,-104.9927726,39.7290958
6499,Sunday,west-colfax,04:00:00,-105.0286417,39.7462437
6500,Monday,athmar-park,20:00:00,-105.02401,39.6977242
6501,Sunday,westwood,20:00:00,-105.0400234,39.7064191
6502,Friday,montbello,23:59:00,-104.8467447,39.7954591
6503,Sunday,cbd,20:00:00,-104.9968055,39.746303999999995
6504,Wednesday,university,20:00:00,-104.9723824,39.6775674
6505,Friday,north-capitol-hill,16:00:00,-104.9871789,39.7438357
6506,Tuesday,hampden,23:59:00,-104.8725475,39.6557894
6507,Saturday,lincoln-park,23:59:00,-105.0019961,39.7274936
6508,Sunday,mar-lee,16:00:00,-105.046881,39.69463
6509,Friday,westwood,16:00:00,-105.0293754,39.6983772
6510,Wednesday,hampden-south,20:00:00,-104.8926846,39.6386707
6511,Monday,overland,20:00:00,-104.9918407,39.6903831
6512,Saturday,north-capitol-hill,23:59:00,-104.980478,39.7468645
6513,Tuesday,westwood,20:00:00,-105.0491178,39.6999123
6514,Monday,baker,16:00:00,-104.9952994,39.7223314
6515,Tuesday,westwood,23:59:00,-105.0257017,39.7108508
6516,Wednesday,west-colfax,23:59:00,-105.027185,39.744986
6517,Monday,university,16:00:00,-104.9731126,39.6792069
6518,Tuesday,university-park,20:00:00,-104.9424837,39.6710794
6519,Sunday,hale,20:00:00,-104.9243154,39.7400776
6520,Sunday,sunnyside,20:00:00,-105.0207697,39.7694202
6521,Friday,washington-park,23:59:00,-104.9730773,39.7108876
6522,Wednesday,south-park-hill,20:00:00,-104.9239138,39.7404765
6523,Tuesday,five-points,23:59:00,-104.9821422,39.7512148
6524,Tuesday,south-park-hill,23:59:00,-104.9345789,39.7403992
6525,Tuesday,stapleton,23:59:00,-104.8862959,39.7643239
6526,Wednesday,gateway-green-valley-ranch,20:00:00,-104.7689267,39.7781321
6527,Saturday,city-park-west,23:59:00,-104.97083300000001,39.7417126
6528,Sunday,sun-valley,20:00:00,-105.0237407,39.7311277
6529,Friday,stapleton,23:59:00,-104.9006585,39.7670004
6530,Saturday,union-station,20:00:00,-104.9944278,39.750538
6531,Tuesday,university-hills,23:59:00,-104.9402565,39.676403
6532,Sunday,five-points,23:59:00,-104.9896298,39.7525268
6533,Sunday,five-points,16:00:00,-104.9893015,39.7541424
6534,Sunday,stapleton,20:00:00,-104.8918797,39.7841324
6535,Sunday,north-capitol-hill,23:59:00,-104.9803997,39.7401437
6536,Tuesday,south-park-hill,23:59:00,-104.9401237,39.7411614
6537,Wednesday,baker,20:00:00,-104.9899884,39.7130129
6538,Monday,highland,23:59:00,-105.0178126,39.7690348
6539,Saturday,west-highland,20:00:00,-105.0257159,39.7613473
6540,Sunday,washington-virginia-vale,20:00:00,-104.9126296,39.6951671
6541,Monday,elyria-swansea,16:00:00,-104.9585297,39.780318
6542,Thursday,north-capitol-hill,20:00:00,-104.9794725,39.7467393
6543,Sunday,lincoln-park,16:00:00,-104.9991974,39.739042
6544,Wednesday,cbd,23:59:00,-104.9942957,39.7471608
6545,Thursday,northeast-park-hill,23:59:00,-104.9182178,39.7665395
6546,Friday,berkeley,23:59:00,-105.0255203,39.7828883
6547,Saturday,stapleton,23:59:00,-104.8477201,39.7724895
6548,Wednesday,platt-park,20:00:00,-104.9737699,39.6853731
6549,Sunday,gateway-green-valley-ranch,20:00:00,-104.7664008,39.7828657
6550,Thursday,westwood,23:59:00,-105.0286595,39.7012679
6551,Saturday,south-park-hill,20:00:00,-104.9286704,39.7419574
6552,Saturday,montbello,23:59:00,-104.8398734,39.7772473
6553,Saturday,montclair,23:59:00,-104.9037685,39.7275694
6554,Friday,sunnyside,20:00:00,-105.0164063,39.7707448
6555,Wednesday,north-capitol-hill,20:00:00,-104.98675,39.7475234
6556,Thursday,northeast-park-hill,23:59:00,-104.9322604,39.7641236
6557,Wednesday,barnum,20:00:00,-105.0328386,39.7184014
6558,Friday,goldsmith,20:00:00,-104.9184441,39.6770823
6559,Thursday,five-points,20:00:00,-104.9768705,39.7484819
6560,Sunday,gateway-green-valley-ranch,23:59:00,-104.7685362,39.7787309
6561,Thursday,clayton,20:00:00,-104.9591647,39.7644177
6562,Sunday,belcaro,20:00:00,-104.94143999999999,39.7026979
6563,Thursday,montclair,16:00:00,-104.9163245,39.7401453
6564,Wednesday,chaffee-park,20:00:00,-105.0251218,39.7881328
6565,Tuesday,five-points,23:59:00,-104.9873102,39.7535984
6566,Sunday,capitol-hill,20:00:00,-104.9730966,39.7400317
6567,Tuesday,university,23:59:00,-104.960002,39.6801851
6568,Sunday,clayton,16:00:00,-104.9548353,39.7681203
6569,Wednesday,clayton,20:00:00,-104.9409273,39.7666056
6570,Saturday,west-colfax,16:00:00,-105.038967,39.7400638
6571,Wednesday,mar-lee,23:59:00,-105.0506832,39.6841163
6572,Saturday,north-park-hill,23:59:00,-104.9297169,39.7597601
6573,Friday,lowry-field,20:00:00,-104.8844501,39.723772
6574,Monday,east-colfax,20:00:00,-104.9025457,39.7404825
6575,Tuesday,gateway-green-valley-ranch,23:59:00,-104.7534794,39.7967112
6576,Sunday,west-colfax,16:00:00,-105.0509256,39.7439754
6577,Saturday,harvey-park,20:00:00,-105.0259145,39.680409000000004
6578,Sunday,capitol-hill,20:00:00,-104.9730966,39.7400317
6579,Friday,athmar-park,20:00:00,-105.0246763,39.7006122
6580,Monday,washington-park-west,20:00:00,-104.98506599999999,39.7066086
6581,Monday,washington-virginia-vale,23:59:00,-104.9212839,39.70668
6582,Thursday,hampden,23:59:00,-104.8969868,39.6557965
6583,Sunday,five-points,20:00:00,-104.9886233,39.7544853
6584,Saturday,harvey-park-south,23:59:00,-105.0332707,39.6603975
6585,Sunday,skyland,04:00:00,-104.9585748,39.7569699
6586,Friday,sunnyside,16:00:00,-105.0242672,39.7819251
6587,Thursday,capitol-hill,23:59:00,-104.9798198,39.7392243
6588,Friday,east-colfax,16:00:00,-104.8926997,39.7400038
6589,Saturday,goldsmith,16:00:00,-104.9178712,39.6759017
6590,Thursday,hampden-south,16:00:00,-104.8990515,39.6399004
6591,Saturday,five-points,16:00:00,-104.9739585,39.7545497
6592,Tuesday,college-view-south-platte,20:00:00,-105.0210181,39.6763096
6593,Sunday,sunnyside,23:59:00,-105.0053378,39.7698889
6594,Friday,westwood,20:00:00,-105.0274151,39.6992314
6595,Saturday,west-colfax,16:00:00,-105.0393279,39.7403425
6596,Saturday,washington-park-west,23:59:00,-104.9863109,39.708426
6597,Saturday,athmar-park,20:00:00,-105.0203738,39.7004245
6598,Tuesday,congress-park,16:00:00,-104.9458774,39.7285631
6599,Tuesday,five-points,20:00:00,-104.9873854,39.7515809
6600,Thursday,cbd,23:59:00,-104.9946006,39.7433352
6601,Wednesday,montclair,20:00:00,-104.9187746,39.7401437
6602,Wednesday,cole,23:59:00,-104.9677096,39.7643606
6603,Wednesday,westwood,16:00:00,-105.0324564,39.711209999999994
6604,Sunday,skyland,23:59:00,-104.9536566,39.7582237
6605,Tuesday,clayton,23:59:00,-104.9462623,39.7644676
6606,Saturday,capitol-hill,16:00:00,-104.9844619,39.7365928
6607,Thursday,cherry-creek,20:00:00,-104.9512928,39.7162155
6608,Thursday,sun-valley,23:59:00,-105.0201628,39.7338832
6609,Wednesday,hampden-south,16:00:00,-104.8841771,39.6430931
6610,Sunday,harvey-park,23:59:00,-105.0261279,39.6803824
6611,Thursday,cbd,20:00:00,-104.9925663,39.7458219
6612,Monday,northeast-park-hill,23:59:00,-104.90388700000001,39.765927000000005
6613,Wednesday,montbello,23:59:00,-104.8400644,39.7758483
6614,Tuesday,mar-lee,23:59:00,-105.0290843,39.6903954
6615,Sunday,gateway-green-valley-ranch,20:00:00,-104.7475431,39.7718617
6616,Thursday,west-colfax,20:00:00,-105.0345283,39.737528999999995
6617,Saturday,five-points,20:00:00,-104.9880193,39.7534203
6618,Thursday,cory-merrill,23:59:00,-104.9407664,39.6864259
6619,Friday,montbello,20:00:00,-104.8126663,39.7848524
6620,Friday,baker,23:59:00,-104.9899683,39.7147918
6621,Friday,north-capitol-hill,23:59:00,-104.9822414,39.7401903
6622,Thursday,west-colfax,20:00:00,-105.0522624,39.7401152
6623,Friday,montclair,20:00:00,-104.9147178,39.7392177
6624,Saturday,hampden,23:59:00,-104.8687431,39.6570237
6625,Monday,washington-virginia-vale,23:59:00,-104.9203821,39.7061292
6626,Wednesday,cheesman-park,16:00:00,-104.9668728,39.7396797
6627,Sunday,five-points,16:00:00,-104.9886405,39.7545595
6628,Saturday,mar-lee,20:00:00,-105.03346200000001,39.6946956
6629,Saturday,capitol-hill,23:59:00,-104.9732996,39.7343087
6630,Tuesday,northeast-park-hill,20:00:00,-104.9066639,39.7652437
6631,Friday,university-park,23:59:00,-104.9589932,39.6727818
6632,Saturday,north-capitol-hill,23:59:00,-104.9872996,39.740454
6633,Friday,cheesman-park,20:00:00,-104.9668728,39.7396797
6634,Thursday,east-colfax,23:59:00,-104.8931845,39.7423343
6635,Tuesday,lowry-field,16:00:00,-104.9043347,39.7186747
6636,Thursday,hampden-south,20:00:00,-104.9148756,39.6521066
6637,Sunday,whittier,20:00:00,-104.9669595,39.753066
6638,Wednesday,hampden,23:59:00,-104.914475,39.6665067
6639,Sunday,westwood,23:59:00,-105.034884,39.7112279
6640,Wednesday,university,23:59:00,-104.9663863,39.682103000000005
6641,Tuesday,montbello,23:59:00,-104.8464444,39.7818713
6642,Saturday,mar-lee,23:59:00,-105.0343951,39.6949106
6643,Tuesday,south-park-hill,20:00:00,-104.9313656,39.7494486
6644,Friday,cbd,20:00:00,-104.9913077,39.7443148
6645,Sunday,barnum,23:59:00,-105.0254869,39.7179163
6646,Monday,five-points,04:00:00,-104.9733273,39.7595076
6647,Sunday,south-park-hill,23:59:00,-104.9317171,39.7403058
6648,Monday,kennedy,23:59:00,-104.8604669,39.6598176
6649,Wednesday,kennedy,23:59:00,-104.8616786,39.6582017
6650,Wednesday,cherry-creek,20:00:00,-104.9532665,39.7211333
6651,Wednesday,cbd,16:00:00,-104.9962828,39.7462908
6652,Friday,westwood,04:00:00,-105.0405406,39.7099379
6653,Wednesday,lincoln-park,23:59:00,-105.0045394,39.7378842
6654,Saturday,overland,20:00:00,-104.9912307,39.6946248
6655,Sunday,baker,16:00:00,-104.9971426,39.7111934
6656,Saturday,union-station,23:59:00,-105.0036045,39.7519058
6657,Sunday,sunnyside,23:59:00,-105.0043662,39.772965
6658,Saturday,west-colfax,20:00:00,-105.0255803,39.7377513
6659,Wednesday,elyria-swansea,20:00:00,-104.9478394,39.7778663
6660,Monday,college-view-south-platte,23:59:00,-104.9997874,39.6782527
6661,Friday,university,20:00:00,-104.9609368,39.6806067
6662,Wednesday,stapleton,16:00:00,-104.8950261,39.7836133
6663,Monday,five-points,23:59:00,-104.9836439,39.7665509
6664,Thursday,westwood,20:00:00,-105.0253076,39.7086942
6665,Friday,montclair,23:59:00,-104.9058089,39.7372678
6666,Friday,north-capitol-hill,16:00:00,-104.9814231,39.7469867
6667,Sunday,athmar-park,20:00:00,-105.0173193,39.6991107
6668,Saturday,stapleton,20:00:00,-104.8950261,39.7836133
6669,Tuesday,stapleton,20:00:00,-104.8918797,39.7841324
6670,Tuesday,speer,23:59:00,-104.9803889,39.7147279
6671,Friday,lincoln-park,23:59:00,-104.9995041,39.7354278
6672,Wednesday,hampden,20:00:00,-104.8936204,39.6536735
6673,Monday,montbello,04:00:00,-104.8486294,39.7810653
6674,Tuesday,west-highland,04:00:00,-105.0474438,39.7693638
6675,Friday,stapleton,16:00:00,-104.8881594,39.7827323
6676,Wednesday,cherry-creek,16:00:00,-104.9592028,39.7207407
6677,Tuesday,cory-merrill,16:00:00,-104.9422005,39.6870504
6678,Wednesday,bear-valley,23:59:00,-105.0562612,39.6572031
6679,Thursday,westwood,23:59:00,-105.0395243,39.7066395
6680,Sunday,jefferson-park,20:00:00,-105.0120618,39.7524572
6681,Tuesday,five-points,20:00:00,-104.9775385,39.7480841
6682,Sunday,college-view-south-platte,20:00:00,-105.0218977,39.6775787
6683,Monday,union-station,16:00:00,-105.0005229,39.7551321
6684,Monday,virginia-village,20:00:00,-104.9227432,39.6895865
6685,Wednesday,hampden,20:00:00,-104.8701417,39.6709721
6686,Tuesday,capitol-hill,20:00:00,-104.9747929,39.74002
6687,Tuesday,ruby-hill,23:59:00,-105.024371,39.6869311
6688,Tuesday,south-park-hill,20:00:00,-104.9058136,39.7425964
6689,Tuesday,baker,23:59:00,-104.99238700000001,39.7121338
6690,Wednesday,barnum,23:59:00,-105.0250796,39.7166408
6691,Friday,gateway-green-valley-ranch,23:59:00,-104.807497,39.7735995
6692,Monday,highland,20:00:00,-105.0232489,39.7673823
6693,Wednesday,harvey-park,20:00:00,-105.0536512,39.6805752
6694,Friday,southmoor-park,23:59:00,-104.9047282,39.6262189
6695,Wednesday,capitol-hill,23:59:00,-104.97800900000001,39.739812
6696,Tuesday,union-station,20:00:00,-104.9938859,39.753679
6697,Sunday,west-colfax,23:59:00,-105.0524865,39.740116
6698,Tuesday,mar-lee,23:59:00,-105.04614,39.6916183
6699,Friday,highland,20:00:00,-105.0240906,39.7681104
6700,Monday,hampden-south,20:00:00,-104.9131463,39.6495228
6701,Thursday,east-colfax,23:59:00,-104.8990929,39.7404759
6702,Monday,lincoln-park,16:00:00,-105.0041538,39.7345855
6703,Tuesday,lincoln-park,16:00:00,-105.0046655,39.7396691
6704,Saturday,city-park-west,16:00:00,-104.9695343,39.7413361
6705,Tuesday,westwood,16:00:00,-105.02528899999999,39.7088149
6706,Wednesday,belcaro,16:00:00,-104.9407083,39.7115618
6707,Friday,five-points,16:00:00,-104.9863632,39.7537233
6708,Friday,west-colfax,20:00:00,-105.0341743,39.7367561
6709,Monday,five-points,20:00:00,-104.9866079,39.7547895
6710,Monday,goldsmith,20:00:00,-104.9178712,39.6759017
6711,Saturday,montbello,16:00:00,-104.8416348,39.7946428
6712,Wednesday,union-station,20:00:00,-105.0027748,39.759578000000005
6713,Wednesday,civic-center,23:59:00,-104.9980803,39.7401024
6714,Monday,stapleton,16:00:00,-104.9020021,39.7692035
6715,Saturday,east-colfax,20:00:00,-104.8978964,39.7398438
6716,Wednesday,cbd,20:00:00,-104.9904732,39.7431582
6717,Tuesday,washington-park-west,20:00:00,-104.9792206,39.709298
6718,Tuesday,berkeley,16:00:00,-105.0511953,39.7696197
6719,Monday,hale,23:59:00,-104.9389443,39.7401291
6720,Sunday,kennedy,23:59:00,-104.8619644,39.6584037
6721,Monday,north-park-hill,23:59:00,-104.9167329,39.7611597
6722,Sunday,sun-valley,23:59:00,-105.0251519,39.7380049
6723,Tuesday,north-park-hill,20:00:00,-104.9369197,39.7526845
6724,Thursday,westwood,23:59:00,-105.0485734,39.7049945
6725,Sunday,virginia-village,23:59:00,-104.9274953,39.6802839
6726,Wednesday,hampden,23:59:00,-104.8717394,39.6544096
6727,Monday,athmar-park,23:59:00,-105.0067862,39.6975077
6728,Wednesday,stapleton,23:59:00,-104.9011599,39.7703522
6729,Wednesday,capitol-hill,23:59:00,-104.9838858,39.7274128
6730,Tuesday,lincoln-park,16:00:00,-105.0024433,39.7265978
6731,Wednesday,montbello,23:59:00,-104.8158995,39.7940926
6732,Thursday,east-colfax,20:00:00,-104.8854788,39.7398565
