,OFFENSE_CATEGORY_ID,TIME,NEIGHBORHOOD_ID
171665,theft-from-motor-vehicle,12:00:00,goldsmith
502374,other-crimes-against-persons,20:00:00,lincoln-park
255819,auto-theft,04:00:00,city-park
460746,public-disorder,16:00:00,city-park-west
220773,drug-alcohol,23:59:00,north-capitol-hill
482272,aggravated-assault,04:00:00,hampden
371365,all-other-crimes,23:59:00,university-park
78691,theft-from-motor-vehicle,08:00:00,sunnyside
263189,aggravated-assault,12:00:00,north-capitol-hill
340060,theft-from-motor-vehicle,23:59:00,capitol-hill
382397,other-crimes-against-persons,04:00:00,cbd
515239,larceny,16:00:00,five-points
29581,theft-from-motor-vehicle,12:00:00,college-view-south-platte
262549,theft-from-motor-vehicle,04:00:00,globeville
503278,larceny,08:00:00,montbello
259934,all-other-crimes,20:00:00,university-hills
201232,burglary,16:00:00,speer
495245,larceny,20:00:00,five-points
259515,all-other-crimes,23:59:00,civic-center
435542,public-disorder,12:00:00,sunnyside
87036,drug-alcohol,23:59:00,five-points
491634,larceny,20:00:00,union-station
502387,larceny,20:00:00,hampden-south
381833,auto-theft,08:00:00,elyria-swansea
135994,all-other-crimes,23:59:00,west-colfax
430128,public-disorder,12:00:00,civic-center
179518,theft-from-motor-vehicle,23:59:00,hale
285469,auto-theft,20:00:00,athmar-park
411908,larceny,20:00:00,baker
55731,other-crimes-against-persons,23:59:00,civic-center
151380,aggravated-assault,08:00:00,college-view-south-platte
488470,all-other-crimes,23:59:00,capitol-hill
151353,all-other-crimes,20:00:00,montbello
486312,arson,04:00:00,sunnyside
495346,all-other-crimes,20:00:00,lincoln-park
109149,public-disorder,23:59:00,baker
68004,public-disorder,20:00:00,west-colfax
470019,larceny,23:59:00,union-station
161107,all-other-crimes,20:00:00,stapleton
329460,larceny,20:00:00,five-points
219677,larceny,04:00:00,union-station
329341,all-other-crimes,04:00:00,whittier
133958,all-other-crimes,20:00:00,baker
17422,all-other-crimes,04:00:00,lincoln-park
323840,public-disorder,23:59:00,five-points
77628,all-other-crimes,04:00:00,northeast-park-hill
310331,theft-from-motor-vehicle,23:59:00,dia
153049,aggravated-assault,23:59:00,union-station
14167,public-disorder,20:00:00,capitol-hill
84230,drug-alcohol,16:00:00,five-points
319218,auto-theft,23:59:00,capitol-hill
364996,other-crimes-against-persons,20:00:00,five-points
279110,theft-from-motor-vehicle,12:00:00,capitol-hill
113320,all-other-crimes,12:00:00,university-hills
387370,all-other-crimes,23:59:00,elyria-swansea
426211,other-crimes-against-persons,20:00:00,barnum
294125,robbery,04:00:00,capitol-hill
391728,all-other-crimes,08:00:00,five-points
452404,theft-from-motor-vehicle,23:59:00,globeville
206406,drug-alcohol,20:00:00,villa-park
69437,larceny,12:00:00,stapleton
198232,burglary,08:00:00,mar-lee
268851,theft-from-motor-vehicle,23:59:00,gateway-green-valley-ranch
130421,burglary,23:59:00,ruby-hill
266291,burglary,12:00:00,five-points
526552,larceny,04:00:00,overland
335100,theft-from-motor-vehicle,20:00:00,stapleton
218882,larceny,20:00:00,cherry-creek
447557,drug-alcohol,12:00:00,north-capitol-hill
192663,all-other-crimes,20:00:00,sun-valley
128572,aggravated-assault,20:00:00,hampden
328451,all-other-crimes,08:00:00,cbd
312077,all-other-crimes,20:00:00,elyria-swansea
324114,burglary,20:00:00,harvey-park
415928,auto-theft,23:59:00,highland
361086,all-other-crimes,20:00:00,north-park-hill
321455,drug-alcohol,16:00:00,cbd
471397,public-disorder,16:00:00,windsor
407735,other-crimes-against-persons,23:59:00,whittier
297392,all-other-crimes,20:00:00,stapleton
209600,burglary,16:00:00,barnum-west
292719,larceny,16:00:00,west-colfax
232016,public-disorder,04:00:00,west-colfax
278096,theft-from-motor-vehicle,23:59:00,athmar-park
251040,sexual-assault,23:59:00,speer
452858,larceny,16:00:00,south-park-hill
311802,aggravated-assault,12:00:00,windsor
