,day_of_week,NEIGHBORHOOD_ID,TIME
55845,Saturday,civic-center,23:59:00
19409,Thursday,highland,04:00:00
29513,Friday,globeville,23:59:00
53706,Friday,cbd,23:59:00
175,Monday,east-colfax,20:00:00
65605,Monday,cbd,12:00:00
19928,Thursday,civic-center,23:59:00
12373,Monday,whittier,16:00:00
71183,Saturday,westwood,16:00:00
64961,Tuesday,west-colfax,04:00:00
91010,Monday,hampden-south,04:00:00
58171,Thursday,harvey-park-south,23:59:00
92402,Thursday,westwood,12:00:00
63388,Friday,five-points,12:00:00
51484,Sunday,cbd,04:00:00
22721,Tuesday,westwood,20:00:00
75629,Saturday,fort-logan,12:00:00
35366,Thursday,stapleton,20:00:00
6413,Monday,college-view-south-platte,16:00:00
24037,Monday,northeast-park-hill,23:59:00
94088,Saturday,dia,08:00:00
29602,Sunday,college-view-south-platte,23:59:00
75471,Wednesday,civic-center,08:00:00
34403,Saturday,westwood,20:00:00
91070,Tuesday,five-points,12:00:00
46997,Friday,civic-center,20:00:00
82599,Thursday,highland,08:00:00
76174,Sunday,highland,16:00:00
43384,Friday,civic-center,16:00:00
27290,Monday,north-capitol-hill,20:00:00
42128,Thursday,cheesman-park,20:00:00
82524,Saturday,harvey-park,04:00:00
72121,Sunday,five-points,16:00:00
93048,Monday,civic-center,08:00:00
18799,Sunday,hampden,20:00:00
80458,Thursday,cheesman-park,16:00:00
51563,Sunday,westwood,23:59:00
52522,Wednesday,northeast-park-hill,23:59:00
10778,Saturday,sunnyside,20:00:00
94297,Tuesday,university-park,04:00:00
82285,Wednesday,west-colfax,08:00:00
21594,Saturday,sun-valley,23:59:00
69985,Friday,five-points,04:00:00
34551,Friday,westwood,20:00:00
76581,Sunday,globeville,12:00:00
56339,Tuesday,civic-center,16:00:00
37610,Friday,stapleton,04:00:00
45931,Monday,hale,23:59:00
10103,Wednesday,regis,23:59:00
777,Sunday,sloan-lake,20:00:00
27912,Sunday,stapleton,20:00:00
76459,Saturday,baker,16:00:00
59243,Monday,cheesman-park,20:00:00
30481,Sunday,sunnyside,20:00:00
65704,Wednesday,east-colfax,04:00:00
57133,Thursday,five-points,20:00:00
80526,Saturday,north-park-hill,16:00:00
24614,Saturday,east-colfax,23:59:00
28849,Sunday,lowry-field,20:00:00
91786,Saturday,capitol-hill,04:00:00
67099,Saturday,five-points,16:00:00
84054,Saturday,montclair,04:00:00
77130,Thursday,east-colfax,04:00:00
42351,Saturday,barnum-west,23:59:00
39708,Tuesday,five-points,20:00:00
57127,Tuesday,north-capitol-hill,20:00:00
64943,Tuesday,east-colfax,04:00:00
30181,Saturday,west-colfax,23:59:00
93626,Monday,five-points,16:00:00
44034,Thursday,westwood,16:00:00
65895,Thursday,capitol-hill,12:00:00
83930,Saturday,five-points,04:00:00
25610,Saturday,marston,20:00:00
16187,Monday,athmar-park,20:00:00
59518,Tuesday,city-park-west,20:00:00
79505,Thursday,gateway-green-valley-ranch,12:00:00
22335,Sunday,villa-park,20:00:00
22423,Saturday,city-park-west,20:00:00
81422,Wednesday,speer,12:00:00
50224,Monday,montbello,23:59:00
91980,Friday,cbd,04:00:00
7908,Friday,montbello,23:59:00
6908,Saturday,montbello,16:00:00
74700,Saturday,baker,08:00:00
82494,Sunday,stapleton,04:00:00
64343,Saturday,regis,12:00:00
5480,Tuesday,stapleton,23:59:00
43629,Wednesday,barnum,23:59:00
79606,Thursday,university-park,04:00:00
38571,Thursday,elyria-swansea,20:00:00
51376,Monday,cbd,20:00:00
83852,Wednesday,five-points,04:00:00
43330,Friday,east-colfax,23:59:00
26013,Friday,marston,23:59:00
56384,Sunday,ruby-hill,20:00:00
19422,Wednesday,gateway-green-valley-ranch,23:59:00
7589,Monday,ruby-hill,20:00:00
12197,Friday,barnum-west,16:00:00
25177,Sunday,villa-park,16:00:00
34922,Sunday,sunnyside,23:59:00
72899,Thursday,mar-lee,08:00:00
36284,Wednesday,west-colfax,23:59:00
42218,Friday,capitol-hill,20:00:00
70222,Wednesday,five-points,04:00:00
42689,Sunday,athmar-park,23:59:00
48963,Tuesday,east-colfax,20:00:00
12008,Monday,union-station,23:59:00
1956,Thursday,university-hills,20:00:00
94184,Monday,sun-valley,04:00:00
65575,Thursday,berkeley,12:00:00
72766,Wednesday,athmar-park,08:00:00
81987,Friday,auraria,12:00:00
85058,Monday,lincoln-park,16:00:00
39532,Saturday,barnum-west,23:59:00
76475,Wednesday,stapleton,12:00:00
44112,Tuesday,ruby-hill,04:00:00
46837,Sunday,stapleton,20:00:00
92688,Sunday,clayton,16:00:00
25216,Friday,union-station,23:59:00
70771,Tuesday,westwood,12:00:00
291,Friday,east-colfax,23:59:00
83780,Friday,cole,04:00:00
61667,Wednesday,north-park-hill,12:00:00
23149,Saturday,capitol-hill,23:59:00
18737,Friday,civic-center,16:00:00
90736,Monday,five-points,04:00:00
7834,Wednesday,harvey-park,20:00:00
17999,Sunday,cheesman-park,04:00:00
73105,Wednesday,globeville,04:00:00
1097,Friday,sun-valley,16:00:00
80465,Friday,civic-center,08:00:00
78628,Tuesday,east-colfax,04:00:00
61213,Monday,gateway-green-valley-ranch,08:00:00
31614,Friday,sun-valley,20:00:00
55730,Sunday,north-capitol-hill,23:59:00
86443,Monday,cbd,08:00:00
44881,Saturday,sloan-lake,16:00:00
9117,Tuesday,east-colfax,20:00:00
19703,Thursday,athmar-park,23:59:00
1850,Thursday,north-park-hill,04:00:00
17944,Friday,cole,16:00:00
20897,Tuesday,sunnyside,16:00:00
32668,Saturday,five-points,23:59:00
7669,Wednesday,harvey-park,16:00:00
22675,Thursday,montbello,16:00:00
66978,Saturday,hampden-south,04:00:00
47414,Sunday,mar-lee,20:00:00
13034,Saturday,cbd,23:59:00
44480,Thursday,westwood,20:00:00
86612,Wednesday,highland,12:00:00
40479,Monday,northeast-park-hill,16:00:00
34291,Saturday,city-park-west,16:00:00
57834,Monday,gateway-green-valley-ranch,20:00:00
66893,Friday,baker,04:00:00
47898,Friday,bear-valley,23:59:00
77746,Wednesday,capitol-hill,04:00:00
37057,Friday,harvey-park,16:00:00
35762,Wednesday,five-points,23:59:00
67230,Tuesday,montbello,12:00:00
90084,Thursday,cbd,08:00:00
62653,Wednesday,lincoln-park,08:00:00
46652,Saturday,stapleton,16:00:00
7781,Friday,athmar-park,16:00:00
64156,Monday,baker,04:00:00
65939,Friday,west-colfax,04:00:00
79602,Friday,civic-center,08:00:00
3674,Wednesday,villa-park,23:59:00
19164,Sunday,civic-center,16:00:00
41337,Thursday,cbd,23:59:00
12776,Saturday,auraria,23:59:00
15796,Monday,fort-logan,16:00:00
64414,Sunday,capitol-hill,12:00:00
75136,Saturday,wellshire,12:00:00
28,Wednesday,stapleton,04:00:00
89621,Sunday,villa-park,16:00:00
70961,Friday,fort-logan,08:00:00
56646,Friday,platt-park,16:00:00
12301,Monday,west-colfax,16:00:00
14034,Saturday,sunnyside,23:59:00
44122,Friday,mar-lee,16:00:00
51853,Wednesday,globeville,23:59:00
18095,Sunday,ruby-hill,20:00:00
83191,Saturday,baker,16:00:00
83387,Friday,platt-park,12:00:00
