,day_of_week,NEIGHBORHOOD_ID,TIME
1465,Sunday,bear-valley,08:00:00
1806,Thursday,gateway-green-valley-ranch,12:00:00
3479,Friday,jefferson-park,04:00:00
2271,Sunday,dia,12:00:00
4544,Friday,dia,04:00:00
82,Friday,villa-park,08:00:00
1115,Monday,dia,08:00:00
4094,Wednesday,montbello,04:00:00
2449,Saturday,harvey-park,08:00:00
2951,Sunday,dia,16:00:00
4504,Monday,cherry-creek,20:00:00
3279,Friday,stapleton,04:00:00
6972,Thursday,university,20:00:00
2143,Thursday,dia,08:00:00
2745,Monday,speer,08:00:00
3292,Sunday,hampden-south,16:00:00
3515,Tuesday,dia,20:00:00
1374,Monday,montclair,08:00:00
4522,Monday,dia,04:00:00
5905,Thursday,villa-park,20:00:00
3191,Tuesday,dia,23:59:00
6956,Wednesday,five-points,16:00:00
3842,Saturday,athmar-park,04:00:00
3385,Tuesday,auraria,16:00:00
6737,Thursday,dia,16:00:00
5869,Sunday,westwood,20:00:00
6005,Monday,elyria-swansea,20:00:00
5290,Friday,hampden,23:59:00
3699,Friday,cbd,16:00:00
2363,Tuesday,fort-logan,12:00:00
2880,Thursday,civic-center,12:00:00
831,Wednesday,university,12:00:00
6694,Tuesday,dia,23:59:00
1528,Thursday,university-hills,08:00:00
2281,Wednesday,dia,12:00:00
2236,Monday,cherry-creek,12:00:00
3602,Thursday,regis,04:00:00
2866,Friday,cherry-creek,12:00:00
5832,Friday,virginia-village,16:00:00
891,Tuesday,stapleton,12:00:00
4316,Thursday,west-colfax,20:00:00
5824,Sunday,capitol-hill,20:00:00
3414,Wednesday,hampden,16:00:00
6774,Thursday,dia,16:00:00
6713,Friday,lincoln-park,04:00:00
3303,Monday,civic-center,16:00:00
63,Monday,windsor,08:00:00
5174,Friday,cbd,20:00:00
2979,Sunday,westwood,12:00:00
5988,Tuesday,virginia-village,20:00:00
3113,Saturday,sun-valley,20:00:00
4558,Tuesday,barnum,04:00:00
6656,Monday,northeast-park-hill,20:00:00
2457,Wednesday,villa-park,12:00:00
2596,Tuesday,chaffee-park,08:00:00
6352,Thursday,capitol-hill,04:00:00
5871,Monday,goldsmith,16:00:00
4183,Thursday,goldsmith,20:00:00
1417,Saturday,chaffee-park,12:00:00
434,Saturday,westwood,08:00:00
4194,Wednesday,university-hills,16:00:00
2898,Monday,montbello,12:00:00
7134,Sunday,montbello,16:00:00
4626,Monday,west-highland,04:00:00
958,Monday,goldsmith,08:00:00
5418,Thursday,montbello,20:00:00
2963,Thursday,athmar-park,12:00:00
5262,Tuesday,belcaro,20:00:00
3923,Tuesday,southmoor-park,20:00:00
2675,Thursday,north-capitol-hill,12:00:00
2473,Wednesday,montbello,16:00:00
5763,Wednesday,university,20:00:00
238,Thursday,cheesman-park,12:00:00
5584,Thursday,city-park,16:00:00
1146,Monday,washington-virginia-vale,08:00:00
4399,Wednesday,washington-virginia-vale,23:59:00
4225,Wednesday,hampden,16:00:00
5272,Sunday,cbd,04:00:00
6560,Thursday,hampden-south,20:00:00
4223,Tuesday,goldsmith,04:00:00
3870,Friday,highland,23:59:00
5872,Sunday,west-colfax,16:00:00
4385,Tuesday,harvey-park,20:00:00
804,Tuesday,dia,12:00:00
6642,Monday,montbello,04:00:00
4381,Sunday,ruby-hill,16:00:00
6822,Friday,gateway-green-valley-ranch,16:00:00
2021,Friday,west-colfax,04:00:00
3759,Tuesday,virginia-village,16:00:00
4819,Saturday,barnum-west,16:00:00
2199,Friday,hampden,08:00:00
1644,Friday,east-colfax,12:00:00
6982,Thursday,elyria-swansea,04:00:00
7195,Monday,hale,04:00:00
4231,Tuesday,university-park,16:00:00
1406,Friday,cbd,08:00:00
4057,Tuesday,mar-lee,04:00:00
6206,Monday,elyria-swansea,23:59:00
6986,Sunday,dia,16:00:00
6130,Friday,ruby-hill,16:00:00
6053,Friday,north-capitol-hill,20:00:00
1263,Friday,dia,04:00:00
1878,Monday,cbd,08:00:00
3672,Saturday,southmoor-park,20:00:00
1545,Thursday,highland,12:00:00
7103,Friday,congress-park,16:00:00
3158,Tuesday,montbello,04:00:00
4917,Saturday,west-colfax,20:00:00
5970,Monday,northeast-park-hill,04:00:00
5475,Thursday,northeast-park-hill,04:00:00
4565,Thursday,north-capitol-hill,16:00:00
4121,Saturday,highland,16:00:00
1332,Tuesday,gateway-green-valley-ranch,08:00:00
6840,Thursday,dia,20:00:00
1739,Monday,hilltop,08:00:00
2074,Thursday,lowry-field,12:00:00
4518,Wednesday,indian-creek,16:00:00
3613,Thursday,washington-virginia-vale,16:00:00
3807,Wednesday,ruby-hill,16:00:00
6236,Thursday,chaffee-park,16:00:00
1393,Thursday,hampden,16:00:00
582,Thursday,hale,12:00:00
682,Monday,five-points,12:00:00
4050,Monday,five-points,23:59:00
818,Monday,bear-valley,12:00:00
1898,Thursday,ruby-hill,12:00:00
5344,Monday,west-colfax,20:00:00
